ID,First_Name,Last_Name,Gender,DOB,Age,Organisation,Rank,Operational_Region,Operational_City,ChildID
Cam0003496,Gioele,Caputo,M,11/07/1990,31,Camorra,Soldier,Campania,Avellino,
Cam0001085,Carlo,Caputo,M,22/02/1964,58,Camorra,Capo,Campania,Benevento,
Cam0005988,Niccolo,Caputo,M,15/12/1970,51,Camorra,Associate,Campania,Caserta,Cam0001127
Cam0004910,Mirco,Caputo,M,21/09/1984,37,Camorra,Soldier,Campania,Avellino,
Cam0002716,Biagio,Caputo,M,28/06/1964,57,Camorra,Soldier,Campania,Benevento,Cam0003496
Cam0006361,Davide,Caputo,M,03/11/1987,34,Camorra,Associate,Campania,Salerno,
Cam0005982,Antonio,Caputo,M,26/01/1962,60,Camorra,Associate,Campania,Avellino,Cam0004910
Cam0000409,Adriano,Caputo,M,21/07/1973,48,Camorra,Capo,Campania,Benevento,
Cam0004528,Diego,Caputo,M,08/06/2002,19,Camorra,Soldier,Campania,Benevento,
Cam0005978,Sebastiano,Caputo,M,10/07/1971,50,Camorra,Associate,Campania,Salerno,
Cam0005977,Massimo,Caputo,M,17/11/1973,48,Camorra,Associate,Campania,Salerno,
Cam0000404,Sergio,Caputo,M,22/04/1964,57,Camorra,Capo,Campania,Naples,Cam0004528
Cam0003872,Samuele,Caputo,M,17/06/1962,59,Camorra,Soldier,Campania,Avellino,Cam0004528
Cam0006536,Vito,Caputo,M,01/11/1954,67,Camorra,Associate,Campania,Naples,Cam0005978
Cam0006083,Tommaso,Caputo,M,13/09/1997,24,Camorra,Associate,Campania,Naples,
Cam0000733,Ferdinando,Caputo,M,23/07/1959,62,Camorra,Capo,Campania,Naples,
Cam0005731,Massimo,Caputo,M,06/09/1993,28,Camorra,Associate,Campania,Caserta,
Cam0006668,Antonello,Caputo,M,16/04/1991,30,Camorra,Associate,Campania,Salerno,
Cam0004834,Gabriella,Caputo,F,23/03/1962,60,Camorra,Soldier,Campania,Salerno,Cam0006083
Cam0005379,Antonello,Caputo,M,30/11/1960,61,Camorra,Soldier,Campania,Naples,Cam0005731
Cam0004924,Tullio,Caputo,M,30/09/1954,67,Camorra,Soldier,Campania,Benevento,Cam0005731
Cam0005381,Alessio,Caputo,M,19/11/1976,45,Camorra,Soldier,Campania,Benevento,
Cam0001466,Adele,Caputo,F,14/04/1969,52,Camorra,Capo,Campania,Naples,
Cam0004221,Davide,Caputo,M,10/06/1992,29,Camorra,Soldier,Campania,Salerno,
Cam0004919,Niccolo,Caputo,M,02/01/1986,36,Camorra,Soldier,Campania,Salerno,
Cam0002073,Fausto,Caputo,M,27/05/1992,29,Camorra,Soldier,Campania,Avellino,
Cam0004218,Filippo,Caputo,M,22/09/1965,56,Camorra,Soldier,Campania,Naples,Cam0004221
Cam0004272,Daniele,Caputo,M,11/06/1986,35,Camorra,Soldier,Campania,Naples,
Cam0005405,Fabrizio,Caputo,M,28/12/1995,26,Camorra,Soldier,Campania,Salerno,
Cam0003473,Gaia,Caputo,F,20/04/1996,25,Camorra,Soldier,Campania,Naples,
Cam0001088,Davide,Caputo,M,22/05/1961,60,Camorra,Capo,Campania,Salerno,Cam0004272
Cam0003181,Ugo,Caputo,M,17/12/2005,16,Camorra,Soldier,Campania,Naples,
Cam0006100,Giovanna,Caputo,F,05/11/1981,40,Camorra,Associate,Campania,Salerno,
Cam0004479,Daniele,Caputo,M,05/12/1966,55,Camorra,Soldier,Campania,Naples,Cam0003473
Cam0000350,Federico,Caputo,M,19/11/1987,34,Camorra,Capo,Campania,Caserta,Cam0003181
Cam0006284,Federico,Caputo,M,27/08/1985,36,Camorra,Associate,Campania,Naples,Cam0003181
Cam0005870,Carlo,Caputo,M,03/06/1979,42,Camorra,Associate,Campania,Benevento,
Cam0002390,Antonio,Caputo,M,26/06/2005,16,Camorra,Soldier,Campania,Salerno,
Cam0004295,Alfredo,Caputo,M,17/10/1975,46,Camorra,Soldier,Campania,Caserta,
Cam0006505,Alberto,Caputo,M,27/07/1963,58,Camorra,Associate,Campania,Avellino,Cam0006284
Cam0004171,Daniele,Caputo,M,13/04/1995,26,Camorra,Soldier,Campania,Caserta,
Cam0004049,Lavinia,Caputo,F,09/11/1955,66,Camorra,Soldier,Campania,Naples,Cam0002390
Cam0004591,Ferdinando,Caputo,M,13/10/1971,50,Camorra,Soldier,Campania,Salerno,
Cam0000683,Edoardo,Caputo,M,27/06/1983,38,Camorra,Capo,Campania,Benevento,
Cam0003244,Antonia,Caputo,F,06/09/1968,53,Camorra,Soldier,Campania,Benevento,Cam0004171
Cam0002179,Dario,Caputo,M,13/11/2003,18,Camorra,Soldier,Campania,Benevento,
Cam0000692,Emiliano,Caputo,M,13/07/1993,28,Camorra,Capo,Campania,Caserta,
Cam0005897,Umberto,Caputo,M,28/02/1973,49,Camorra,Associate,Campania,Avellino,
Cam0001726,Felice,Caputo,M,06/06/1980,41,Camorra,Capo,Campania,Caserta,Cam0002179
Cam0006312,Diego,Caputo,M,04/04/1987,35,Camorra,Associate,Campania,Avellino,Cam0002179
Cam0002131,Biagio,Caputo,M,21/11/1971,50,Camorra,Soldier,Campania,Avellino,Cam0000692
Cam0002937,Antonello,Caputo,M,25/04/1988,33,Camorra,Soldier,Campania,Benevento,
Cam0001748,Alfredo,Caputo,M,07/12/1976,45,Camorra,Capo,Campania,Avellino,
Cam0000707,Cosimo,Caputo,M,13/09/1966,55,Camorra,Capo,Campania,Caserta,Cam0006312
Cam0006695,Carlo,Caputo,M,13/08/1975,46,Camorra,Associate,Campania,Naples,
Cam0004103,Angelo,Caputo,M,20/11/1964,57,Camorra,Soldier,Campania,Caserta,Cam0002937
Cam0006293,Aldo,Caputo,M,04/12/1999,22,Camorra,Associate,Campania,Naples,
Cam0000312,Niccolo,Caputo,M,25/11/1988,33,Camorra,Capo,Campania,Caserta,
Cam0001954,Biagio,Caputo,M,24/05/1990,31,Camorra,Soldier,Campania,Caserta,
Cam0006287,Felice,Caputo,M,14/02/2004,18,Camorra,Associate,Campania,Benevento,
Cam0001951,Mirco,Caputo,M,22/07/1977,44,Camorra,Soldier,Campania,Avellino,Cam0006293
Cam0001754,Tullio,Caputo,M,10/02/1970,52,Camorra,Capo,Campania,Salerno,Cam0000312
Cam0003252,Cristian,Caputo,M,21/12/1965,56,Camorra,Soldier,Campania,Naples,Cam0001954
Cam0006266,Rosario,Caputo,M,10/11/1989,32,Camorra,Associate,Campania,Naples,
Cam0003229,Elio,Caputo,M,06/05/1962,59,Camorra,Soldier,Campania,Salerno,
Cam0006669,Saverio,Caputo,M,17/12/1962,59,Camorra,Associate,Campania,Caserta,
Cam0001719,Augusto,Caputo,M,12/03/1973,49,Camorra,Capo,Campania,Avellino,Cam0006266
Cam0003260,Raffaele,Caputo,M,21/04/1973,48,Camorra,Soldier,Campania,Avellino,
Cam0003951,Camillo,Caputo,M,05/11/1950,71,Camorra,Soldier,Campania,Avellino,
Cam0001703,Sebastiano,Caputo,M,24/11/1953,68,Camorra,Capo,Campania,Caserta,Cam0001719
Cam0005898,Ruggero,Caputo,M,05/02/2002,20,Camorra,Associate,Campania,Benevento,
Cam0004371,Dario,Caputo,M,14/05/1985,36,Camorra,Soldier,Campania,Benevento,
Cam0003112,Mattia,Caputo,M,30/10/1995,26,Camorra,Soldier,Campania,Salerno,
Cam0005905,Alberto,Caputo,M,12/06/1969,52,Camorra,Associate,Campania,Avellino,Cam0005898
Cam0002950,Filippo,Caputo,M,13/09/1958,63,Camorra,Soldier,Campania,Avellino,Cam0005898
Cam0006588,Dario,Caputo,M,25/06/1964,57,Camorra,Associate,Campania,Naples,Cam0004371
Cam0005906,Alfredo,Caputo,M,10/08/1959,62,Camorra,Associate,Campania,Avellino,Cam0003112
Cam0003839,Filippo,Caputo,M,11/01/1975,47,Camorra,Soldier,Campania,Naples,
Cam0003837,Fabio,Caputo,M,17/11/1985,36,Camorra,Soldier,Campania,Naples,
Cam0004172,Domenico,Caputo,M,26/03/1982,40,Camorra,Soldier,Campania,Naples,
Cam0000323,Vincenzo,Caputo,M,07/01/1992,30,Camorra,Capo,Campania,Salerno,
Cam0001709,Salvo,Caputo,M,08/05/1956,65,Camorra,Capo,Campania,Benevento,Cam0003839
Cam0006327,Francesco,Caputo,M,18/05/1952,69,Camorra,Associate,Campania,Caserta,Cam0003837
Cam0003106,Leonardo,Caputo,M,21/08/1978,43,Camorra,Soldier,Campania,Salerno,
Cam0005909,Cristian,Caputo,M,02/07/2000,21,Camorra,Associate,Campania,Benevento,
Cam0006671,Gioele,Caputo,M,31/03/1981,41,Camorra,Associate,Campania,Caserta,
Cam0000309,Giuliano,Caputo,M,16/10/1993,28,Camorra,Capo,Campania,Naples,
Cam0000710,Francesco,Caputo,M,01/12/1989,32,Camorra,Capo,Campania,Naples,
Cam0001942,Maurizio,Caputo,M,29/05/1959,62,Camorra,Soldier,Campania,Caserta,Cam0005909
Cam0006297,Fulvio,Caputo,M,21/02/1953,69,Camorra,Associate,Campania,Naples,Cam0006671
Cam0006276,Rita,Caputo,F,23/05/1974,47,Camorra,Associate,Campania,Avellino,Cam0000309
Cam0006331,Massimo,Caputo,M,21/09/1964,57,Camorra,Associate,Campania,Caserta,Cam0000710
Cam0002205,Giacomo,Caputo,M,27/08/1987,34,Camorra,Soldier,Campania,Caserta,
Cam0003149,Carla,Caputo,F,12/08/1951,70,Camorra,Soldier,Campania,Caserta,Cam0006276
Cam0004481,Massimo,Caputo,M,07/03/1952,70,Camorra,Soldier,Campania,Avellino,Cam0006276
Cam0002327,Renato,Caputo,M,13/11/1953,68,Camorra,Soldier,Campania,Caserta,Cam0002205
Cam0002385,Lorenza,Caputo,F,12/09/1976,45,Camorra,Soldier,Campania,Naples,
Cam0004468,Nicoletta,Caputo,F,18/01/1948,74,Camorra,Soldier,Campania,Naples,
Cam0006115,Vincenzo,Caputo,M,30/07/1968,53,Camorra,Associate,Campania,Salerno,
Cam0006347,Neri,Caputo,M,27/03/1990,32,Camorra,Associate,Campania,Benevento,
Cam0001862,Ernesto,Caputo,M,13/06/1954,67,Camorra,Soldier,Campania,Naples,Cam0002385
Cam0004446,Luigi,Caputo,M,07/04/1961,61,Camorra,Soldier,Campania,Caserta,
Cam0006108,Nives,Caputo,F,24/04/1955,66,Camorra,Associate,Campania,Benevento,Cam0006347
Cam0000294,Adriano,Caputo,M,06/11/1969,52,Camorra,Capo,Campania,Naples,Cam0006347
Cam0004076,Mirco,Caputo,M,13/12/1998,23,Camorra,Soldier,Campania,Naples,
Cam0004461,Aldo,Caputo,M,03/04/1967,55,Camorra,Soldier,Campania,Salerno,
Cam0000501,Emiliano,Caputo,M,18/03/1954,68,Camorra,Capo,Campania,Avellino,
Cam0001074,Mauro,Caputo,M,27/12/1964,57,Camorra,Capo,Campania,Salerno,Cam0004076
Cam0004439,Michele,Caputo,M,18/01/1956,66,Camorra,Soldier,Campania,Benevento,Cam0004076
Cam0006099,Adriano,Caputo,M,11/10/1982,39,Camorra,Associate,Campania,Benevento,
Cam0003173,Patrizio,Caputo,M,18/08/1982,39,Camorra,Soldier,Campania,Caserta,
Cam0002160,Gabriele,Caputo,M,30/12/1970,51,Camorra,Soldier,Campania,Benevento,
Cam0003003,Massimiliano,Caputo,M,22/09/1957,64,Camorra,Soldier,Campania,Avellino,Cam0006099
Cam0003015,Ludovico,Caputo,M,15/12/1965,56,Camorra,Soldier,Campania,Salerno,Cam0006099
Cam0004473,Rocco,Caputo,M,09/06/1953,68,Camorra,Soldier,Campania,Salerno,Cam0003173
Cam0006090,Valerio,Caputo,M,23/05/1961,60,Camorra,Associate,Campania,Naples,
Cam0003912,Pietro,Caputo,M,06/01/1984,38,Camorra,Soldier,Campania,Salerno,
Cam0000558,Domenico,Caputo,M,01/05/1978,43,Camorra,Capo,Campania,Avellino,
Cam0003900,Giulio,Caputo,M,30/09/1951,70,Camorra,Soldier,Campania,Benevento,
Cam0002291,Daniele,Caputo,M,06/11/1966,55,Camorra,Soldier,Campania,Naples,Cam0003912
Cam0001819,Guido,Caputo,M,30/01/1958,64,Camorra,Soldier,Campania,Naples,Cam0003912
Cam0003118,Dario,Caputo,M,08/10/2002,19,Camorra,Soldier,Campania,Benevento,
Cam0006119,Saverio,Caputo,M,09/07/1963,58,Camorra,Associate,Campania,Benevento,
Cam0003224,Pasquale,Caputo,M,23/11/1954,67,Camorra,Soldier,Campania,Salerno,
Cam0000547,Ezio,Caputo,M,26/04/1947,74,Camorra,Capo,Campania,Benevento,Cam0003118
Cam0003909,Sofia,Caputo,F,02/09/1958,63,Camorra,Soldier,Campania,Benevento,Cam0003118
Cam0004492,Roberto,Caputo,M,23/01/1974,48,Camorra,Soldier,Campania,Benevento,
Cam0006056,Maurizio,Caputo,M,15/03/1998,24,Camorra,Associate,Campania,Naples,
Cam0006150,Violante,Caputo,F,02/10/1986,35,Camorra,Associate,Campania,Caserta,
Cam0006152,Stefano,Caputo,M,20/09/2000,21,Camorra,Associate,Campania,Salerno,
Cam0000445,Cristian,Caputo,M,10/09/1950,71,Camorra,Capo,Campania,Caserta,Cam0004492
Cam0003904,Mattia,Caputo,M,02/10/1985,36,Camorra,Soldier,Campania,Naples,
Cam0000541,Silvio,Caputo,M,11/10/1993,28,Camorra,Capo,Campania,Avellino,
Cam0006088,Stella,Caputo,F,04/03/1978,44,Camorra,Associate,Campania,Benevento,Cam0006152
Cam0002999,Fausto,Caputo,M,15/12/1960,61,Camorra,Soldier,Campania,Salerno,Cam0003904
Cam0006037,Fabrizio,Caputo,M,05/10/1971,50,Camorra,Associate,Campania,Avellino,Cam0000541
Cam0000297,Mauro,Caputo,M,06/06/1976,45,Camorra,Capo,Campania,Caserta,Cam0000541
Cam0006681,Ludovico,Caputo,M,03/02/1991,31,Camorra,Associate,Campania,Caserta,
Cam0003928,Elio,Caputo,M,29/04/1999,22,Camorra,Soldier,Campania,Avellino,
Cam0003960,Camillo,Caputo,M,12/10/1993,28,Camorra,Soldier,Campania,Avellino,
Cam0006166,Tullio,Caputo,M,15/12/1954,67,Camorra,Associate,Campania,Benevento,Cam0000297
Cam0002997,Roberto,Caputo,M,03/08/1966,55,Camorra,Soldier,Campania,Benevento,Cam0006681
Cam0006514,Mattia,Caputo,M,30/05/1956,65,Camorra,Associate,Campania,Avellino,Cam0003928
Cam0003150,Guido,Caputo,M,30/06/2002,19,Camorra,Soldier,Campania,Salerno,
Cam0000434,Ernesto,Caputo,M,27/11/1955,66,Camorra,Capo,Campania,Salerno,
Cam0000554,Beatrice,Caputo,F,05/08/1973,48,Camorra,Capo,Campania,Naples,
Cam0004407,Mattia,Caputo,M,04/03/1948,74,Camorra,Soldier,Campania,Benevento,Cam0003150
Cam0002166,Roberto,Caputo,M,22/07/1952,69,Camorra,Soldier,Campania,Avellino,Cam0003150
Cam0003714,Alberto,Caputo,M,22/11/1969,52,Camorra,Soldier,Campania,Naples,
Cam0003277,Emilio,Caputo,M,14/04/1958,63,Camorra,Soldier,Campania,Salerno,
Cam0003416,Angelo,Caputo,M,23/11/1990,31,Camorra,Soldier,Campania,Salerno,
Cam0000772,Emilio,Caputo,M,17/07/1994,27,Camorra,Capo,Campania,Caserta,
Cam0001684,Fausto,Caputo,M,17/03/1965,57,Camorra,Capo,Campania,Avellino,
Cam0005759,Gabriele,Caputo,M,09/11/1958,63,Camorra,Associate,Campania,Avellino,Cam0003416
Cam0000250,Raffaello,Caputo,M,18/04/1968,53,Camorra,Capo,Campania,Salerno,Cam0003416
Cam0005668,Filippo,Caputo,M,29/05/1948,73,Camorra,Soldier,Campania,Naples,Cam0000772
Cam0002433,Vincenzo,Caputo,M,29/09/2000,21,Camorra,Soldier,Campania,Naples,
Cam0005713,Dario,Caputo,M,24/04/1984,37,Camorra,Soldier,Campania,Salerno,
Cam0000847,Gabriele,Caputo,M,16/10/1950,71,Camorra,Capo,Campania,Caserta,Cam0000250
Cam0005716,Mattia,Caputo,M,26/03/1994,28,Camorra,Associate,Campania,Caserta,
Cam0005718,Paolo,Caputo,M,16/11/1985,36,Camorra,Associate,Campania,Caserta,
Cam0000850,Gianluca,Caputo,M,01/08/1979,42,Camorra,Capo,Campania,Naples,
Cam0005707,Raffaello,Caputo,M,27/12/1991,30,Camorra,Soldier,Campania,Caserta,
Cam0003808,Maria,Caputo,F,07/04/1960,62,Camorra,Soldier,Campania,Benevento,Cam0005716
Cam0002818,Nicola,Caputo,M,13/05/1979,42,Camorra,Soldier,Campania,Caserta,
Cam0002847,Simone,Caputo,M,26/07/1948,73,Camorra,Soldier,Campania,Naples,Cam0000850
Cam0000830,Stefano,Caputo,M,27/08/1965,56,Camorra,Capo,Campania,Salerno,Cam0005707
Cam0005728,Michele,Caputo,M,20/12/1961,60,Camorra,Associate,Campania,Avellino,Cam0002818
Cam0005704,Ferdinando,Caputo,M,12/09/2003,18,Camorra,Soldier,Campania,Naples,
Cam0006659,Vincenzo,Caputo,M,21/02/1968,54,Camorra,Associate,Campania,Benevento,
Cam0002225,Filippo,Caputo,M,09/12/1995,26,Camorra,Soldier,Campania,Benevento,
Cam0003630,Biagio,Caputo,M,15/04/1947,74,Camorra,Soldier,Campania,Avellino,Cam0005704
Cam0002441,Antonello,Caputo,M,27/11/1989,32,Camorra,Soldier,Campania,Caserta,
Cam0002840,Gioele,Caputo,M,05/06/1967,54,Camorra,Soldier,Campania,Salerno,Cam0002225
Cam0001615,Umberto,Caputo,M,14/09/1993,28,Camorra,Capo,Campania,Benevento,
Cam0005737,Valerio,Caputo,M,24/10/1965,56,Camorra,Associate,Campania,Naples,Cam0002441
Cam0005738,Raul,Caputo,M,04/01/1998,24,Camorra,Associate,Campania,Caserta,
Cam0004194,Adriano,Caputo,M,18/02/1979,43,Camorra,Soldier,Campania,Caserta,
Cam0005744,Felice,Caputo,M,16/12/1992,29,Camorra,Associate,Campania,Caserta,
Cam0004701,Gioele,Caputo,M,08/04/1976,46,Camorra,Soldier,Campania,Naples,Cam0005738
Cam0000164,Fausto,Caputo,M,04/02/1960,62,Camorra,UnderBoss,Campania,Avellino,Cam0005738
Cam0005790,Andrea,Caputo,M,20/01/1970,52,Camorra,Associate,Campania,Salerno,Cam0005744
Cam0000779,Alberto,Caputo,M,08/06/1995,26,Camorra,Capo,Campania,Caserta,
Cam0000211,Mirco,Caputo,M,09/12/1952,69,Camorra,UnderBoss,Campania,Benevento,Cam0004701
Cam0002773,Edoardo,Caputo,M,14/04/1977,44,Camorra,Soldier,Campania,Caserta,
Cam0004764,Federico,Caputo,M,09/09/1955,66,Camorra,Soldier,Campania,Benevento,Cam0000779
Cam0003357,Emilio,Caputo,M,19/08/1975,46,Camorra,Soldier,Campania,Naples,Cam0000779
Cam0003780,Matteo,Caputo,M,14/10/2000,21,Camorra,Soldier,Campania,Naples,
Cam0005647,Giacomo,Caputo,M,02/01/2002,20,Camorra,Soldier,Campania,Salerno,
Cam0003819,Bernardo,Caputo,M,29/06/1996,25,Camorra,Soldier,Campania,Naples,
Cam0005649,Federico,Caputo,M,30/12/1947,74,Camorra,Soldier,Campania,Salerno,Cam0003357
Cam0000035,Elio,Caputo,M,03/06/1951,70,Camorra,Boss,Campania,Avellino,Cam0003780
Cam0006567,Valerio,Caputo,M,20/06/1984,37,Camorra,Associate,Campania,Benevento,Cam0005647
Cam0005802,Fabrizio,Caputo,M,29/06/1993,28,Camorra,Associate,Campania,Avellino,
Cam0002012,Davide,Caputo,M,15/10/1992,29,Camorra,Soldier,Campania,Benevento,
Cam0002412,Walter,Caputo,M,02/11/1979,42,Camorra,Soldier,Campania,Naples,
Cam0003288,Massimo,Caputo,M,23/05/1992,29,Camorra,Soldier,Campania,Caserta,
Cam0004758,Raffaele,Caputo,M,15/11/1950,71,Camorra,Soldier,Campania,Salerno,Cam0005802
Cam0006584,Matilde,Caputo,F,28/10/1973,48,Camorra,Associate,Campania,Benevento,Cam0002012
Cam0004675,Vittorio,Caputo,M,14/10/1961,60,Camorra,Soldier,Campania,Avellino,Cam0002412
Cam0004041,Raffaele,Caputo,M,10/02/1993,29,Camorra,Soldier,Campania,Salerno,
Cam0005643,Dario,Caputo,M,20/05/1974,47,Camorra,Soldier,Campania,Caserta,
Cam0001674,Domenico,Caputo,M,14/03/1992,30,Camorra,Capo,Campania,Naples,
Cam0001593,Raul,Caputo,M,22/05/1972,49,Camorra,Capo,Campania,Benevento,Cam0004041
Cam0005642,Ugo,Caputo,M,27/11/1947,74,Camorra,Soldier,Campania,Caserta,Cam0004041
Cam0002407,Fioretta,Caputo,F,09/09/1974,47,Camorra,Soldier,Campania,Naples,Cam0001674
Cam0002458,Raul,Caputo,M,20/05/1986,35,Camorra,Soldier,Campania,Caserta,
Cam0006494,Alessio,Caputo,M,20/08/1951,70,Camorra,Associate,Campania,Benevento,Cam0001593
Cam0005635,Marcello,Caputo,M,24/06/1965,56,Camorra,Soldier,Campania,Benevento,
Cam0005781,Samuele,Caputo,M,23/03/1962,60,Camorra,Associate,Campania,Caserta,Cam0002458
Cam0000843,Adriano,Caputo,M,01/01/1986,36,Camorra,Capo,Campania,Salerno,
Cam0004671,Fabio,Caputo,M,14/03/1956,66,Camorra,Soldier,Campania,Avellino,
Cam0003813,Alberto,Caputo,M,06/01/1990,32,Camorra,Soldier,Campania,Benevento,
Cam0002836,Alessandro,Caputo,M,23/06/1968,53,Camorra,Soldier,Campania,Benevento,Cam0000843
Cam0004029,Fabrizio,Caputo,M,28/12/1979,42,Camorra,Soldier,Campania,Benevento,
Cam0001551,Aldo,Caputo,M,15/08/1951,70,Camorra,Capo,Campania,Avellino,Cam0003813
Cam0003754,Vincenzo,Caputo,M,28/12/1984,37,Camorra,Soldier,Campania,Benevento,
Cam0003830,Cristian,Caputo,M,21/11/1963,58,Camorra,Soldier,Campania,Avellino,
Cam0003397,Giovanna,Caputo,F,10/04/1973,49,Camorra,Soldier,Campania,Naples,
Cam0000941,Gioele,Caputo,M,12/10/1965,56,Camorra,Capo,Campania,Naples,Cam0003754
Cam0003762,Andrea,Caputo,M,21/10/1975,46,Camorra,Soldier,Campania,Avellino,
Cam0001543,Roberto,Caputo,M,01/09/1984,37,Camorra,Capo,Campania,Naples,
Cam0002814,Marco,Caputo,M,12/07/1957,64,Camorra,Soldier,Campania,Avellino,
Cam0000985,Filippo,Caputo,M,17/08/1960,61,Camorra,Capo,Campania,Salerno,
Cam0002813,Ludovico,Caputo,M,31/01/1975,47,Camorra,Soldier,Campania,Avellino,
Cam0004209,Salvatore,Caputo,M,15/04/1961,60,Camorra,Soldier,Campania,Naples,Cam0001543
Cam0002098,Tommaso,Caputo,M,08/03/1965,57,Camorra,Soldier,Campania,Naples,
Cam0006417,Neri,Caputo,M,03/06/1947,74,Camorra,Associate,Campania,Naples,Cam0002813
Cam0004822,Luigi,Caputo,M,13/10/1987,34,Camorra,Soldier,Campania,Naples,
Cam0003281,Elio,Caputo,M,12/11/1973,48,Camorra,Soldier,Campania,Naples,
Cam0005619,Lapo,Caputo,M,23/10/1993,28,Camorra,Soldier,Campania,Avellino,
Cam0006598,Valentino,Caputo,M,08/11/1969,52,Camorra,Associate,Campania,Benevento,Cam0004822
Cam0003824,Roberto,Caputo,M,19/12/2003,18,Camorra,Soldier,Campania,Caserta,
Cam0002777,Mirco,Caputo,M,12/04/1956,66,Camorra,Soldier,Campania,Benevento,Cam0003281
Cam0005615,Bernardo,Caputo,M,15/05/1991,30,Camorra,Soldier,Campania,Avellino,
Cam0003382,Samuele,Caputo,M,10/08/2003,18,Camorra,Soldier,Campania,Benevento,
Cam0004203,Felice,Caputo,M,31/07/1954,67,Camorra,Soldier,Campania,Avellino,Cam0003824
Cam0002896,Nives,Caputo,F,28/04/1989,32,Camorra,Soldier,Campania,Caserta,
Cam0005548,Simone,Caputo,M,11/11/1992,29,Camorra,Soldier,Campania,Benevento,
Cam0006491,Bernardo,Caputo,M,08/12/1982,39,Camorra,Associate,Campania,Salerno,Cam0003382
Cam0005558,Lorenzo,Caputo,M,12/02/1976,46,Camorra,Soldier,Campania,Naples,
Cam0004026,Matteo,Caputo,M,04/06/1998,23,Camorra,Soldier,Campania,Avellino,
Cam0004636,Vittoria,Caputo,F,06/10/1947,74,Camorra,Soldier,Campania,Benevento,Cam0005548
Cam0006570,Valerio,Caputo,M,31/03/1973,49,Camorra,Associate,Campania,Caserta,
Cam0004630,Raffaele,Caputo,M,26/06/1969,52,Camorra,Soldier,Campania,Salerno,Cam0004026
Cam0003395,Emanuele,Caputo,M,15/06/1950,71,Camorra,Soldier,Campania,Salerno,Cam0004026
Cam0000968,Saverio,Caputo,M,08/03/1948,74,Camorra,Capo,Campania,Avellino,Cam0006570
Cam0004197,Adriano,Caputo,M,30/04/1997,24,Camorra,Soldier,Campania,Salerno,
Cam0003797,Raffaele,Caputo,M,26/02/1974,48,Camorra,Soldier,Campania,Benevento,
Cam0005756,Antonello,Caputo,M,13/04/1979,42,Camorra,Associate,Campania,Caserta,
Cam0000880,Rosario,Caputo,M,23/12/1984,37,Camorra,Capo,Campania,Avellino,
Cam0002463,Mirco,Caputo,M,12/03/1960,62,Camorra,Soldier,Campania,Naples,Cam0004197
Cam0002002,Alberto,Caputo,M,02/11/1969,52,Camorra,Soldier,Campania,Salerno,
Cam0001557,Ludovico,Caputo,M,16/03/1985,37,Camorra,Capo,Campania,Salerno,
Cam0005560,Rosario,Caputo,M,07/11/1956,65,Camorra,Soldier,Campania,Avellino,Cam0000880
Cam0000945,Diego,Caputo,M,19/05/1955,66,Camorra,Capo,Campania,Benevento,
Cam0005820,Matteo,Caputo,M,02/09/1973,48,Camorra,Associate,Campania,Benevento,
Cam0003383,Federico,Caputo,M,12/12/1978,43,Camorra,Soldier,Campania,Avellino,
Cam0002089,Ezio,Caputo,M,25/08/1964,57,Camorra,Soldier,Campania,Benevento,
Cam0004206,Rosario,Caputo,M,21/07/2005,16,Camorra,Soldier,Campania,Avellino,
Cam0001562,Antonello,Caputo,M,17/10/1974,47,Camorra,Capo,Campania,Naples,
Cam0002898,Nicola,Caputo,M,02/04/1966,56,Camorra,Soldier,Campania,Salerno,
Cam0001559,Ilaria,Caputo,F,18/02/1972,50,Camorra,Capo,Campania,Benevento,Cam0004206
Cam0004625,Raffaello,Caputo,M,26/11/1997,24,Camorra,Soldier,Campania,Naples,
Cam0006648,Maria,Caputo,F,12/12/1958,63,Camorra,Associate,Campania,Naples,
Cam0002815,Ernesto,Caputo,M,22/10/1988,33,Camorra,Soldier,Campania,Salerno,
Cam0006561,Zeno,Caputo,M,05/10/1963,58,Camorra,Associate,Campania,Avellino,Cam0004625
Cam0000748,Filippo,Caputo,M,30/11/1948,73,Camorra,Capo,Campania,Caserta,Cam0004625
Cam0003967,Filippo,Caputo,M,03/06/1951,70,Camorra,Soldier,Campania,Naples,Cam0002815
Cam0001548,Giovanni,Caputo,M,10/06/1977,44,Camorra,Capo,Campania,Avellino,
Cam0005579,Rosario,Caputo,M,04/05/1953,68,Camorra,Soldier,Campania,Naples,
Cam0005578,Adriano,Caputo,M,02/05/1993,28,Camorra,Soldier,Campania,Salerno,
Cam0001549,Diego,Caputo,M,27/01/1971,51,Camorra,Capo,Campania,Naples,
Cam0006395,Dafne,Caputo,F,23/08/1987,34,Camorra,Associate,Campania,Benevento,
Cam0002791,Elisa,Caputo,F,28/09/1974,47,Camorra,Soldier,Campania,Avellino,Cam0005578
Cam0003271,Filippo,Caputo,M,19/01/1985,37,Camorra,Soldier,Campania,Salerno,
Cam0000992,Maurizio,Caputo,M,18/12/1956,65,Camorra,Capo,Campania,Salerno,Cam0006395
Cam0001213,Aldo,Caputo,M,19/07/1984,37,Camorra,Capo,Campania,Naples,
Cam0005667,Camillo,Caputo,M,28/10/1978,43,Camorra,Soldier,Campania,Salerno,
