,Police_ID,DOB,First_Name,Last_Name,Gender,Region,City,Police_Force,Rank,Most_Recent_Contact,Mafia_ID,Organisation
2049,CPA901884976,1975-03-25,Emma,Costantini,F,Campania,Benevento,Guardia di Finanza,Officer,Cam0001736,Cam0001736,Camorra
2050,SCY171671346,1960-07-22,Salvo,Negri,M,Sicily,Trapani,Polizei di Stato,Sergeant,Cam0001736,Cam0001736,Camorra
2051,SCY192053220,1979-10-08,Elisa,Silvestri,F,Sicily,Catania,The Carabinieri,Officer,Cos0002511,Cos0002511,Cosa Nostra
2052,SCY28969035,1972-07-18,Gabriele,Greco,M,Sicily,Caltanissetta,Polizei di Stato,Assistant Chief,Cam0002710,Cam0002710,Camorra
2053,CPA934192747,1989-11-19,Lorenzo,Bruno,M,Campania,Caserta,Guardia di Finanza,Sergeant,Cos0002213,Cos0002213,Cosa Nostra
2054,PGA56192090,1991-06-03,Raffaele,Lombardi,M,Puglia,Lecce,Guardia di Finanza,Officer,Cos0005304,Cos0005304,Cosa Nostra
2055,SCY301812742,1965-05-27,Pietro,Carbone,M,Sicily,Marsala,Polizei di Stato,Agent,Sac0000743,Sac0000743,Sacra Corona Unita
2056,PGA831598831,1988-11-13,Umberto,Mazza,M,Puglia,Taranto,Guardia di Finanza,Officer,Cos0003203,Cos0003203,Cosa Nostra
2057,CPA390391877,1983-08-01,Nicola,Conte,M,Campania,Salerno,Guardia di Finanza,Officer,Ndr0005398,Ndr0005398,'Ndrangheta
2058,PGA295981484,1986-05-17,Luisa,Monti,F,Puglia,Lecce,Guardia di Finanza,Sergeant,Sac0000620,Sac0000620,Sacra Corona Unita
2059,SCY98888875,1980-06-17,Alessandro,Bruno,M,Sicily,Syracuse,The Carabinieri,Lieutenent,Cos0000439,Cos0000439,Cosa Nostra
2060,SCY306407220,1979-05-19,Saverio,Bianco,M,Sicily,Palermo,Polizei di Stato,Agent,Ndr0001968,Ndr0001968,'Ndrangheta
2061,PGA958657028,1966-12-27,Stefania,Vitali,F,Puglia,Foggia,Polizei di Stato,Superintendent,Cam0005598,Cam0005598,Camorra
2062,PGA240385672,1988-02-19,Serena,Marino,F,Puglia,Foggia,Guardia di Finanza,Officer,Ndr0003123,Ndr0003123,'Ndrangheta
2063,SCY321340368,1990-06-10,Renato,Conte,M,Sicily,Palermo,The Carabinieri,Lieutenent,Cos0004064,Cos0004064,Cosa Nostra
2064,CPA614438282,2001-11-19,Cristina,Mancini,F,Campania,Benevento,Polizei di Stato,Commissioner,Cos0004677,Cos0004677,Cosa Nostra
2065,PGA335597533,1992-12-01,Luca,Costa,M,Puglia,Foggia,Guardia di Finanza,Sergeant,Cos0001912,Cos0001912,Cosa Nostra
2066,SCY421021328,1974-07-23,Lorenza,Bellini,F,Sicily,Messina,Guardia di Finanza,Sergeant,Ndr0002322,Ndr0002322,'Ndrangheta
2067,PGA765674391,2001-11-08,Raffaello,Rizzo,M,Puglia,Taranto,The Carabinieri,Lieutenent,Cam0004559,Cam0004559,Camorra
2068,CPA261969573,1985-10-26,Emanuele,Romano,M,Campania,Salerno,Guardia di Finanza,Officer,Cos0004904,Cos0004904,Cosa Nostra
2069,PGA328649577,1970-04-22,Gianluca,Greco,M,Puglia,Foggia,Polizei di Stato,Assistant,Ndr0004816,Ndr0004816,'Ndrangheta
2070,CPA553113682,1981-08-20,Cristian,Gentile,M,Campania,Naples,Polizei di Stato,Sergeant,Sac0001635,Sac0001635,Sacra Corona Unita
2071,SCY404456174,1981-05-31,Tullia,Damico,F,Sicily,Vittoria,Polizei di Stato,Assistant,Ndr0001559,Ndr0001559,'Ndrangheta
2072,PGA941967291,1985-11-10,Luca,Ferrari,M,Puglia,Bari,Guardia di Finanza,Sergeant,Cos0003379,Cos0003379,Cosa Nostra
2073,CLA480321951,1984-10-14,Emiliano,Santoro,M,Calabria,Catanzaro,Guardia di Finanza,Officer,Ndr0000019,Ndr0000019,'Ndrangheta
2074,CPA457436424,1995-08-29,Dario,Carbone,M,Campania,Benevento,Polizei di Stato,Agent,Ndr0004832,Ndr0004832,'Ndrangheta
2075,CLA89423320,1971-07-25,Alfredo,Santoro,M,Calabria,Catanzaro,Polizei di Stato,Agent,Cam0002671,Cam0002671,Camorra
2076,CPA148752456,2000-07-26,Rocco,Mazza,M,Campania,Salerno,Guardia di Finanza,Officer,Ndr0001257,Ndr0001257,'Ndrangheta
2077,CLA18633158,2003-07-29,Luigi,Parisi,M,Calabria,Corigliano-Rossano,Polizei di Stato,Assistant Chief,Cos0000730,Cos0000730,Cosa Nostra
2078,SCY625786920,1975-12-20,Cristian,De Santis,M,Sicily,Gela,Polizei di Stato,Agent,Cos0003916,Cos0003916,Cosa Nostra
2079,CPA767920730,1975-05-16,Fabiana,Piras,F,Campania,Benevento,Guardia di Finanza,Sergeant,Cam0003571,Cam0003571,Camorra
2080,CLA639566079,2003-03-28,Salvo,Pellegrino,M,Calabria,Reggio Calabria,The Carabinieri,Lieutenent,Cos0003461,Cos0003461,Cosa Nostra
2081,PGA997997968,1984-07-02,Greta,Milani,F,Puglia,Foggia,Polizei di Stato,Agent,Ndr0001061,Ndr0001061,'Ndrangheta
2082,PGA728131712,1978-09-17,Lapo,Amato,M,Puglia,Bari,The Carabinieri,Officer,Sac0001655,Sac0001655,Sacra Corona Unita
2083,PGA634699295,1970-09-06,Rosa,Morelli,F,Puglia,Lecce,Polizei di Stato,Assistant,Cos0000751,Cos0000751,Cosa Nostra
2084,CPA609828233,1973-01-23,Cristian,D'amico,M,Campania,Salerno,The Carabinieri,Officer,Ndr0001253,Ndr0001253,'Ndrangheta
2085,PGA130331427,1973-10-10,Samuele,Leone,M,Puglia,Taranto,The Carabinieri,Officer,Cam0000308,Cam0000308,Camorra
2086,CPA145764824,1962-10-26,Camillo,Donati,M,Campania,Benevento,Guardia di Finanza,Officer,Sac0000873,Sac0000873,Sacra Corona Unita
2087,PGA978421846,1956-02-10,Massimo,Rizzo,M,Puglia,Lecce,Guardia di Finanza,Officer,Ndr0000668,Ndr0000668,'Ndrangheta
2088,SCY435843543,1959-10-04,Alberto,Bianchi,M,Sicily,Vittoria,Guardia di Finanza,Officer,Cam0001701,Cam0001701,Camorra
2089,CLA331789693,1983-01-03,Neri,Riva,M,Calabria,Catanzaro,Guardia di Finanza,Financier,Cam0005311,Cam0005311,Camorra
2090,CPA74551819,1956-03-06,Giacomo,Serra,M,Campania,Benevento,Guardia di Finanza,Sergeant,Cos0001164,Cos0001164,Cosa Nostra
2091,CLA433051124,1974-01-21,Claudia,Greco,F,Calabria,Vibo Valentia,Polizei di Stato,Sergeant,Ndr0004921,Ndr0004921,'Ndrangheta
2092,PGA415193945,1996-12-25,Renato,Fiore,M,Puglia,Taranto,Guardia di Finanza,Financier,Cam0001734,Cam0001734,Camorra
2093,CPA912670115,1971-09-15,Aurora,Greco,F,Campania,Avellino,The Carabinieri,Officer,Ndr0005557,Ndr0005557,'Ndrangheta
2094,PGA984442061,1959-01-23,Viola,Pagano,F,Puglia,Andria,Guardia di Finanza,Financier,Ndr0005557,Ndr0005557,'Ndrangheta
2095,CLA713196270,1966-10-31,Valentina,Greco,F,Calabria,Crotone,Polizei di Stato,Assistant,Cam0006407,Cam0006407,Camorra
2096,SCY744812575,1978-04-06,Agnese,Donati,F,Sicily,Vittoria,Polizei di Stato,Assistant,Cam0003141,Cam0003141,Camorra
2097,SCY290702288,2001-05-27,Ferdinando,Russo,M,Sicily,Syracuse,Polizei di Stato,Agent,Cos0003102,Cos0003102,Cosa Nostra
2098,CPA514475970,1990-02-04,Chiara,Milani,F,Campania,Caserta,Guardia di Finanza,Financier,Ndr0001144,Ndr0001144,'Ndrangheta
2099,PGA980974306,1982-02-12,Eva,Bernardi,F,Puglia,Bari,Polizei di Stato,Agent,Sac0000823,Sac0000823,Sacra Corona Unita
2100,CPA133615308,1967-10-26,Patrizio,Ferrari,M,Campania,Benevento,Polizei di Stato,Sergeant,Cam0000304,Cam0000304,Camorra
2101,SCY485234048,1989-05-01,Felice,Grasso,M,Sicily,Marsala,Polizei di Stato,Agent,Cos0000120,Cos0000120,Cosa Nostra
2102,CLA423175721,1962-06-16,Ruggero,Marchetti,M,Calabria,Cosenza,Guardia di Finanza,Sergeant,Ndr0001658,Ndr0001658,'Ndrangheta
2103,PGA709188940,1957-04-13,Walter,Orlando,M,Puglia,Lecce,Polizei di Stato,Commissioner,Cos0000543,Cos0000543,Cosa Nostra
2104,CLA128764723,2003-03-13,Michele,Martinelli,M,Calabria,Crotone,Guardia di Finanza,Financier,Cam0000908,Cam0000908,Camorra
2105,CPA711381157,1992-10-30,Vincenzo,Mariani,M,Campania,Benevento,Polizei di Stato,Agent,Cos0004715,Cos0004715,Cosa Nostra
2106,CPA495143491,1993-11-14,Ezio,Vitale,M,Campania,Caserta,Guardia di Finanza,Officer,Cam0003892,Cam0003892,Camorra
2107,PGA945753518,1992-02-20,Roberta,Barbieri,F,Puglia,Bari,Polizei di Stato,Agent,Ndr0001275,Ndr0001275,'Ndrangheta
2108,PGA555101671,1993-07-10,Benedetta,Ferrari,F,Puglia,Taranto,Polizei di Stato,Agent,Cam0000437,Cam0000437,Camorra
2109,PGA37445361,1967-08-30,Ugo,Guerra,M,Puglia,Andria,Guardia di Finanza,Officer,Cos0002110,Cos0002110,Cosa Nostra
2110,SCY376120423,1975-12-15,Alfredo,Bruno,M,Sicily,Syracuse,Guardia di Finanza,Financier,Ndr0002273,Ndr0002273,'Ndrangheta
2111,CPA884886421,2001-05-18,Fulvio,Sala,M,Campania,Salerno,The Carabinieri,Officer,Cam0004975,Cam0004975,Camorra
2112,CLA515100429,2001-02-25,Elettra,Conte,F,Calabria,Vibo Valentia,Guardia di Finanza,Officer,Cos0003799,Cos0003799,Cosa Nostra
2113,CPA974815591,1957-09-30,Viola,Russo,F,Campania,Caserta,Guardia di Finanza,Officer,Cos0004671,Cos0004671,Cosa Nostra
2114,CPA621634554,2001-12-19,Rocco,Lombardi,M,Campania,Caserta,Polizei di Stato,Agent,Cam0005621,Cam0005621,Camorra
2115,CPA550205392,1969-04-02,Neri,Monti,M,Campania,Benevento,Polizei di Stato,Commissioner,Ndr0005100,Ndr0005100,'Ndrangheta
2116,CPA495266722,1971-03-31,Sebastiano,Lombardi,M,Campania,Naples,Guardia di Finanza,Officer,Sac0000687,Sac0000687,Sacra Corona Unita
2117,PGA299258855,1982-04-09,Giulio,Santoro,M,Puglia,Foggia,Polizei di Stato,Assistant,Cam0002678,Cam0002678,Camorra
2118,CPA970631115,1965-01-28,Serena,Amato,F,Campania,Avellino,Polizei di Stato,Assistant,Cam0000591,Cam0000591,Camorra
2119,PGA928624433,1991-05-08,Gaia,Fabbri,F,Puglia,Taranto,Polizei di Stato,Commissioner,Cos0003672,Cos0003672,Cosa Nostra
2120,CPA563426947,1980-12-18,Tullio,Bianchi,M,Campania,Benevento,Polizei di Stato,Sergeant,Sac0000103,Sac0000103,Sacra Corona Unita
2121,SCY170533395,1962-06-25,Giada,Fiore,F,Sicily,Syracuse,Guardia di Finanza,Sergeant,Ndr0005797,Ndr0005797,'Ndrangheta
2122,CPA958387276,1984-06-23,Susanna,Bianco,F,Campania,Benevento,The Carabinieri,Officer,Ndr0005495,Ndr0005495,'Ndrangheta
2123,CPA993125144,2003-03-01,Martina,Bianco,F,Campania,Naples,Polizei di Stato,Assistant,Cam0001375,Cam0001375,Camorra
2124,CLA956441613,1960-04-13,Donatella,Bianco,F,Calabria,Vibo Valentia,Polizei di Stato,Assistant Chief,Ndr0001501,Ndr0001501,'Ndrangheta
2125,CPA237374257,1983-03-10,Emiliano,Vitali,M,Campania,Benevento,The Carabinieri,Lieutenent,Cam0000694,Cam0000694,Camorra
2126,SCY246305698,2003-09-15,Pasquale,Morelli,M,Sicily,Marsala,Polizei di Stato,Sergeant,Cam0003808,Cam0003808,Camorra
2127,CPA822604396,1969-08-07,Antonella,Conti,F,Campania,Benevento,Polizei di Stato,Sergeant,Cos0004876,Cos0004876,Cosa Nostra
2128,PGA96239717,1991-01-02,Andrea,Rossi,M,Puglia,Andria,Guardia di Finanza,Officer,Cos0001335,Cos0001335,Cosa Nostra
2129,CPA397228481,1970-10-14,Vittorio,Greco,M,Campania,Avellino,Guardia di Finanza,Officer,Cam0004217,Cam0004217,Camorra
2130,SCY431517256,1995-05-30,Tiziano,Vitale,M,Sicily,Vittoria,Guardia di Finanza,Sergeant,Cam0002579,Cam0002579,Camorra
2131,PGA595062086,1994-05-27,Giuliana,Parisi,F,Puglia,Bari,Guardia di Finanza,Financier,Ndr0005417,Ndr0005417,'Ndrangheta
2132,SCY356641746,1989-12-10,Dafne,De Luca,F,Sicily,Marsala,Guardia di Finanza,Officer,Ndr0004932,Ndr0004932,'Ndrangheta
2133,CPA82003814,1992-04-21,Agnese,Donati,F,Campania,Naples,Polizei di Stato,Assistant,Cos0000067,Cos0000067,Cosa Nostra
2134,SCY238636699,1961-05-29,Rita,Vitale,F,Sicily,Ragusa,Polizei di Stato,Assistant Chief,Sac0000731,Sac0000731,Sacra Corona Unita
2135,CPA53674717,1974-05-30,Francesco,Santoro,M,Campania,Naples,Polizei di Stato,Agent,Ndr0005675,Ndr0005675,'Ndrangheta
2136,CLA641138427,1959-12-25,Valentina,Sanna,F,Calabria,Montalto Uffugo,Guardia di Finanza,Financier,Cos0003793,Cos0003793,Cosa Nostra
2137,CPA352625466,1988-01-29,Salvo,Bruno,M,Campania,Benevento,Polizei di Stato,Commissioner,Sac0001839,Sac0001839,Sacra Corona Unita
2138,SCY211264672,1995-01-31,Matilde,Bruno,F,Sicily,Marsala,Guardia di Finanza,Officer,Cos0002708,Cos0002708,Cosa Nostra
2139,SCY544268502,1997-10-18,Emilio,Bruno,M,Sicily,Ragusa,The Carabinieri,Lieutenent,Ndr0005013,Ndr0005013,'Ndrangheta
2140,PGA300419746,2000-06-23,Caterina,Gallo,F,Puglia,Bari,Polizei di Stato,Agent,Cos0002603,Cos0002603,Cosa Nostra
2141,SCY660838305,1960-03-03,Anna,Bellini,F,Sicily,Catania,Guardia di Finanza,Officer,Ndr0002714,Ndr0002714,'Ndrangheta
2142,SCY294846530,1971-06-27,Antonia,Martinelli,F,Sicily,Gela,Polizei di Stato,Assistant,Ndr0001086,Ndr0001086,'Ndrangheta
2143,SCY925215976,1989-01-14,Augusto,De Angelis,M,Sicily,Syracuse,Guardia di Finanza,Sergeant,Cam0003147,Cam0003147,Camorra
2144,SCY644115411,2003-10-31,Marzia,Santoro,F,Sicily,Palermo,Guardia di Finanza,Officer,Ndr0001579,Ndr0001579,'Ndrangheta
2145,PGA901483518,1963-11-06,Antonello,Caruso,M,Puglia,Foggia,Polizei di Stato,Commissioner,Cam0002244,Cam0002244,Camorra
2146,SCY543983241,1959-06-17,Massimo,Silvestri,M,Sicily,Palermo,Guardia di Finanza,Financier,Cam0002685,Cam0002685,Camorra
2147,CLA190350881,1991-06-07,Daniele,Piras,M,Calabria,Crotone,The Carabinieri,Officer,Ndr0003378,Ndr0003378,'Ndrangheta
2148,CPA762904123,1993-10-12,Gabriella,Caruso,F,Campania,Benevento,Polizei di Stato,Agent,Cos0003711,Cos0003711,Cosa Nostra
2149,CPA771383565,1965-02-18,Gabriella,Moretti,F,Campania,Caserta,Guardia di Finanza,Officer,Ndr0000322,Ndr0000322,'Ndrangheta
2150,CPA517034121,1988-07-10,Simona,Amato,F,Campania,Avellino,Polizei di Stato,Assistant Chief,Ndr0001878,Ndr0001878,'Ndrangheta
2151,SCY380751078,1961-02-01,Stella,D'amico,F,Sicily,Marsala,Polizei di Stato,Agent,Cam0001178,Cam0001178,Camorra
2152,CPA864293010,1989-12-15,Mario,Moretti,M,Campania,Caserta,Polizei di Stato,Sergeant,Sac0001578,Sac0001578,Sacra Corona Unita
2153,CPA74460821,1983-07-27,Stefania,Milani,F,Campania,Caserta,Polizei di Stato,Sergeant,Cam0006397,Cam0006397,Camorra
2154,CLA277119011,1965-01-31,Samuele,Gentile,M,Calabria,Acri,Polizei di Stato,Superintendent,Cam0003216,Cam0003216,Camorra
2155,SCY475809788,1977-10-09,Domenico,Longo,M,Sicily,Catania,Polizei di Stato,Agent,Ndr0000912,Ndr0000912,'Ndrangheta
2156,CPA688310723,1992-10-10,Gioia,Romano,F,Campania,Avellino,Guardia di Finanza,Officer,Ndr0002415,Ndr0002415,'Ndrangheta
2157,CLA354549454,1992-02-03,Lorenzo,Bianco,M,Calabria,Vibo Valentia,Polizei di Stato,Agent,Sac0000541,Sac0000541,Sacra Corona Unita
2158,SCY880597918,1963-03-14,Stefano,Greco,M,Sicily,Catania,Polizei di Stato,Agent,Ndr0000023,Ndr0000023,'Ndrangheta
2159,PGA967009972,1980-09-14,Stefano,Mancini,M,Puglia,Bari,Guardia di Finanza,Officer,Cos0000121,Cos0000121,Cosa Nostra
2160,SCY170066684,1972-11-25,Livia,Parisi,F,Sicily,Messina,Guardia di Finanza,Officer,Ndr0003933,Ndr0003933,'Ndrangheta
2161,PGA710720611,1959-07-16,Samuele,Bruno,M,Puglia,Taranto,Polizei di Stato,Sergeant,Ndr0005828,Ndr0005828,'Ndrangheta
2162,CLA678507961,1993-12-01,Salvo,Bianco,M,Calabria,Acri,Polizei di Stato,Assistant,Sac0000988,Sac0000988,Sacra Corona Unita
2163,SCY967410238,1982-08-11,Chiara,Bruno,F,Sicily,Vittoria,Guardia di Finanza,Officer,Cam0006415,Cam0006415,Camorra
2164,PGA54232156,1975-06-14,Massimiliano,Bruno,M,Puglia,Bari,Guardia di Finanza,Officer,Sac0001550,Sac0001550,Sacra Corona Unita
2165,SCY836086325,1973-12-01,Corrado,Santoro,M,Sicily,Syracuse,Polizei di Stato,Agent,Cos0003934,Cos0003934,Cosa Nostra
2166,PGA298560251,1999-10-10,Francesco,Bernardi,M,Puglia,Lecce,The Carabinieri,Officer,Ndr0005181,Ndr0005181,'Ndrangheta
2167,SCY150641831,1975-09-09,Iole,Bianchi,F,Sicily,Trapani,The Carabinieri,Officer,Sac0000668,Sac0000668,Sacra Corona Unita
2168,SCY239296597,1986-03-13,Marco,Conti,M,Sicily,Messina,Guardia di Finanza,Sergeant,Ndr0000697,Ndr0000697,'Ndrangheta
2169,SCY545749409,1958-08-05,Giovanna,Barbieri,F,Sicily,Palermo,Guardia di Finanza,Financier,Cam0000364,Cam0000364,Camorra
2170,CPA308864892,1996-04-21,Roberto,Bruno,M,Campania,Benevento,The Carabinieri,Officer,Cam0001335,Cam0001335,Camorra
2171,SCY685355838,1981-04-18,Daniele,Bianco,M,Sicily,Gela,Polizei di Stato,Assistant Chief,Sac0000793,Sac0000793,Sacra Corona Unita
2172,PGA319272800,1971-10-13,Gioele,Bruno,M,Puglia,Andria,Polizei di Stato,Sergeant,Ndr0002605,Ndr0002605,'Ndrangheta
2173,PGA891773519,1968-08-05,Tommaso,Rizzo,M,Puglia,Lecce,The Carabinieri,Officer,Sac0000854,Sac0000854,Sacra Corona Unita
2174,SCY993602403,1968-04-10,Mauro,Bruno,M,Sicily,Marsala,Polizei di Stato,Agent,Cam0005287,Cam0005287,Camorra
2175,CPA795154827,1963-02-20,Tiziano,Romano,M,Campania,Salerno,Guardia di Finanza,Officer,Ndr0004197,Ndr0004197,'Ndrangheta
2176,CLA506034422,1985-11-21,Corrado,Bruno,M,Calabria,Crotone,Polizei di Stato,Assistant Chief,Cam0003364,Cam0003364,Camorra
2177,CPA178110141,2001-12-26,Carlo,Costa,M,Campania,Salerno,Guardia di Finanza,Financier,Cos0003024,Cos0003024,Cosa Nostra
2178,PGA438991710,2002-03-02,Nicola,Santoro,M,Puglia,Andria,Guardia di Finanza,Sergeant,Ndr0001932,Ndr0001932,'Ndrangheta
2179,PGA974458874,1968-07-02,Claudio,Bruno,M,Puglia,Taranto,Polizei di Stato,Agent,Cos0002642,Cos0002642,Cosa Nostra
2180,CPA234363219,1966-08-21,Giuliano,Costa,M,Campania,Benevento,Polizei di Stato,Sergeant,Ndr0004111,Ndr0004111,'Ndrangheta
2181,CPA147114160,1991-03-25,Stella,Gallo,F,Campania,Salerno,Guardia di Finanza,Officer,Cam0000827,Cam0000827,Camorra
2182,PGA175327847,1979-10-05,Carlotta,Serra,F,Puglia,Bari,Polizei di Stato,Agent,Cam0001700,Cam0001700,Camorra
2183,SCY777657249,1999-12-10,Livia,Gentile,F,Sicily,Ragusa,Polizei di Stato,Agent,Cos0004402,Cos0004402,Cosa Nostra
2184,SCY236317372,1973-08-14,Leonardo,Pellegrini,M,Sicily,Gela,Guardia di Finanza,Officer,Cos0001871,Cos0001871,Cosa Nostra
2185,CLA188357087,1994-01-08,Nicola,Basile,M,Calabria,Corigliano-Rossano,Polizei di Stato,Assistant Chief,Cam0000088,Cam0000088,Camorra
2186,SCY404095899,1966-08-03,Alessandra,Lombardo,F,Sicily,Caltanissetta,The Carabinieri,Officer,Cam0001660,Cam0001660,Camorra
2187,CPA712029176,1978-04-20,Renato,Giordano,M,Campania,Benevento,The Carabinieri,Officer,Cos0001946,Cos0001946,Cosa Nostra
2188,CPA269584280,1961-10-16,Iole,Damico,F,Campania,Caserta,Guardia di Finanza,Officer,Cos0000113,Cos0000113,Cosa Nostra
2189,CLA184950691,1976-08-15,Lucio,Galli,M,Calabria,Corigliano-Rossano,Polizei di Stato,Agent,Cam0000461,Cam0000461,Camorra
2190,SCY585045917,1969-04-24,Maurizio,Giordano,M,Sicily,Catania,Polizei di Stato,Agent,Cos0000030,Cos0000030,Cosa Nostra
2191,SCY693731404,1998-05-15,Samuele,Bruno,M,Sicily,Syracuse,Polizei di Stato,Assistant Chief,Cam0003151,Cam0003151,Camorra
2192,SCY839005600,1959-10-13,Massimiliano,Conte,M,Sicily,Gela,Polizei di Stato,Assistant Chief,Ndr0000964,Ndr0000964,'Ndrangheta
2193,SCY996617773,1984-01-04,Stefania,Bianco,F,Sicily,Gela,Guardia di Finanza,Financier,Cam0004730,Cam0004730,Camorra
2194,CPA785960287,1956-06-27,Adele,Gentile,F,Campania,Naples,Polizei di Stato,Assistant,Cos0002932,Cos0002932,Cosa Nostra
2195,CPA928973675,1995-05-02,Stefano,Bianco,M,Campania,Benevento,Polizei di Stato,Sergeant,Ndr0002101,Ndr0002101,'Ndrangheta
2196,SCY302854107,1984-07-05,Mattia,Leone,M,Sicily,Marsala,Guardia di Finanza,Officer,Cos0003446,Cos0003446,Cosa Nostra
2197,CPA765742382,1966-02-25,Raul,Martinelli,M,Campania,Avellino,Guardia di Finanza,Officer,Ndr0005806,Ndr0005806,'Ndrangheta
2198,PGA983664699,1963-11-29,Serena,Pellegrini,F,Puglia,Bari,Guardia di Finanza,Sergeant,Cam0002203,Cam0002203,Camorra
2199,CPA9898381,1983-09-29,Raul,Bruno,M,Campania,Caserta,Guardia di Finanza,Officer,Ndr0000548,Ndr0000548,'Ndrangheta
2200,SCY840385149,1988-06-03,Federica,Bruno,F,Sicily,Catania,Guardia di Finanza,Sergeant,Cam0000179,Cam0000179,Camorra
2201,CPA608333375,1986-08-20,Eleonora,Bianco,F,Campania,Avellino,Polizei di Stato,Agent,Cos0000292,Cos0000292,Cosa Nostra
2202,CPA55181280,1997-07-22,Daniele,Conti,M,Campania,Naples,Guardia di Finanza,Sergeant,Cos0003802,Cos0003802,Cosa Nostra
2203,PGA194456965,1957-02-23,Asia,Pellegrino,F,Puglia,Lecce,Guardia di Finanza,Officer,Cam0006306,Cam0006306,Camorra
2204,CPA271392299,1995-08-03,Alma,Bruno,F,Campania,Avellino,Polizei di Stato,Agent,Ndr0000717,Ndr0000717,'Ndrangheta
2205,CPA999363221,1979-02-02,Serena,Battaglia,F,Campania,Benevento,Polizei di Stato,Sergeant,Cos0004723,Cos0004723,Cosa Nostra
2206,CPA766823660,1993-01-19,Luigi,Rizzi,M,Campania,Benevento,Guardia di Finanza,Officer,Cam0000652,Cam0000652,Camorra
2207,CPA529509755,1989-07-23,Rossana,Bruno,F,Campania,Caserta,Guardia di Finanza,Officer,Cam0002260,Cam0002260,Camorra
2208,SCY262622288,1985-12-16,Raffaello,Sanna,M,Sicily,Ragusa,Guardia di Finanza,Officer,Cos0002559,Cos0002559,Cosa Nostra
2209,PGA952129863,1963-11-07,Gabriele,Romano,M,Puglia,Taranto,Guardia di Finanza,Officer,Cos0005357,Cos0005357,Cosa Nostra
2210,SCY254135824,1974-12-17,Bruno,Ferrari,M,Sicily,Trapani,Guardia di Finanza,Officer,Cos0001798,Cos0001798,Cosa Nostra
2211,PGA48984549,2000-03-21,Carlo,Pellegrini,M,Puglia,Bari,Polizei di Stato,Assistant,Ndr0001578,Ndr0001578,'Ndrangheta
2212,CPA852613111,1983-11-21,Pasquale,Caputo,M,Campania,Benevento,The Carabinieri,Officer,Ndr0002951,Ndr0002951,'Ndrangheta
2213,SCY108204695,1987-10-25,Renato,Basile,M,Sicily,Catania,Guardia di Finanza,Officer,Cos0004707,Cos0004707,Cosa Nostra
2214,CPA598661917,1964-06-04,Nicola,Costa,M,Campania,Salerno,Guardia di Finanza,Officer,Ndr0004063,Ndr0004063,'Ndrangheta
2215,CPA881494811,1978-11-29,Felice,Damico,M,Campania,Naples,Polizei di Stato,Sergeant,Cam0006499,Cam0006499,Camorra
2216,CPA621992242,1991-01-14,Marta,Ferrara,F,Campania,Salerno,Polizei di Stato,Assistant,Cam0002446,Cam0002446,Camorra
2217,CPA743550452,1974-12-17,Elio,Ferrari,M,Campania,Salerno,Polizei di Stato,Agent,Ndr0000496,Ndr0000496,'Ndrangheta
2218,PGA367286648,1995-08-30,Valeria,Santoro,F,Puglia,Foggia,Polizei di Stato,Sergeant,Ndr0005077,Ndr0005077,'Ndrangheta
2219,CPA31657474,1963-05-20,Valeria,Rossi,F,Campania,Caserta,Guardia di Finanza,Officer,Cam0001790,Cam0001790,Camorra
2220,CLA22227095,1991-09-19,Lucio,Leone,M,Calabria,Acri,Guardia di Finanza,Sergeant,Cos0004670,Cos0004670,Cosa Nostra
2221,PGA48002391,1999-05-28,Federico,Santoro,M,Puglia,Lecce,Polizei di Stato,Agent,Ndr0005215,Ndr0005215,'Ndrangheta
2222,CLA468138173,1976-06-30,Davide,Bianco,M,Calabria,Crotone,Polizei di Stato,Assistant,Cam0003271,Cam0003271,Camorra
2223,CPA880345530,1969-08-08,Angelo,Greco,M,Campania,Avellino,Guardia di Finanza,Financier,Sac0001029,Sac0001029,Sacra Corona Unita
2224,CPA113654688,1958-07-26,Cecilia,Greco,F,Campania,Salerno,Polizei di Stato,Agent,Cos0005277,Cos0005277,Cosa Nostra
2225,CPA732565216,1974-06-18,Saverio,Bianco,M,Campania,Caserta,Guardia di Finanza,Officer,Sac0000799,Sac0000799,Sacra Corona Unita
2226,PGA885244224,1958-08-04,Massimiliano,Bruno,M,Puglia,Lecce,The Carabinieri,Officer,Cam0000777,Cam0000777,Camorra
2227,CPA942472517,1958-09-04,Giada,Giordano,F,Campania,Naples,Guardia di Finanza,Financier,Ndr0002642,Ndr0002642,'Ndrangheta
2228,CLA765701683,1969-10-10,Luca,Costantini,M,Calabria,Corigliano-Rossano,Guardia di Finanza,Officer,Cam0003791,Cam0003791,Camorra
2229,PGA257276402,1979-03-10,Raffaele,Silvestri,M,Puglia,Andria,Guardia di Finanza,Sergeant,Ndr0001661,Ndr0001661,'Ndrangheta
2230,SCY3769228,1973-03-13,Riccardo,Mancini,M,Sicily,Gela,Polizei di Stato,Agent,Ndr0004131,Ndr0004131,'Ndrangheta
2231,PGA968877642,1966-09-13,Alberto,Giuliani,M,Puglia,Taranto,Guardia di Finanza,Officer,Cam0004279,Cam0004279,Camorra
2232,PGA799784118,1990-08-06,Camillo,Palmieri,M,Puglia,Andria,Guardia di Finanza,Officer,Cam0005004,Cam0005004,Camorra
