,Raid_ID,Date,Region,City,Successful,Arrests,Lead_Officer_ID,First_Name,Last_Name,Case_ID
1870,MON58978,2009-01-13,Calabria,Montalto Uffugo,No,0,CLA948629041,Pasquale,Marino,CA1965
1871,SAL58799,2004-11-05,Campania,Salerno,No,0,CPA984858439,Sofia,Ferrari,CA702
1872,FOG76160,2010-01-18,Puglia,Foggia,No,0,PGA104775863,Giulia,De Luca,CA994
1873,CRO27466,2001-05-29,Calabria,Crotone,No,0,CLA222697776,Carlo,Montanari,CA1122
1874,AVE09541,2010-07-14,Campania,Avellino,Yes,18,CPA743226120,Ludovico,Greco,CA757
1875,AVE54302,2004-10-21,Campania,Avellino,No,0,CPA92907754,Giovanna,Gatti,CA374
1876,ACR70036,2020-06-19,Calabria,Acri,No,0,CLA478338351,Ilaria,Bruno,CA1031
1877,CAL37179,2018-04-17,Sicily,Caltanissetta,Yes,1,SCY548431747,Emilio,Bruno,CA1862
1878,RAG22205,2016-04-24,Sicily,Ragusa,No,0,SCY466250501,Rita,Greco,CA644
1879,TRA38958,2007-03-04,Sicily,Trapani,No,0,SCY170207052,Neri,Carbone,CA1342
1880,GEL45172,2010-02-13,Sicily,Gela,No,0,SCY377129669,Sofia,Bruno,CA404
1881,ACR96567,2012-10-06,Calabria,Acri,No,0,CLA821679993,Donatella,Pellegrini,CA1531
1882,LEC34501,2014-02-22,Puglia,Lecce,No,0,PGA98060248,Pietro,Guerra,CA316
1883,LAM79414,2012-06-16,Calabria,Lamezia Terme,Yes,7,CLA818767578,Renato,Greco,CA136
1884,NAP13605,2001-09-17,Campania,Naples,No,0,CPA990620988,Bianca,Villa,CA1166
1885,AND19753,2000-08-04,Puglia,Andria,Yes,16,PGA752537853,Zeno,Bellini,CA1318
1886,CAL33958,2017-04-25,Sicily,Caltanissetta,No,0,SCY550826291,Samuele,Bruno,CA710
1887,COR92112,2014-09-09,Calabria,Corigliano-Rossano,Yes,3,CLA647895088,Ada,Greco,CA1958
1888,GEL69960,2011-10-22,Sicily,Gela,No,0,SCY109021125,Gioele,Santoro,CA662
1889,CAS66078,2002-01-23,Campania,Caserta,No,0,CPA808490649,Bernardo,Martini,CA25
1890,REN40986,2001-07-20,Calabria,Rende,No,0,CLA711951578,Lorenza,Silvestri,CA912
1891,AND48882,2014-05-05,Puglia,Andria,No,0,PGA626589602,Fabio,Rossi,CA1456
1892,NAP42499,2008-01-01,Campania,Naples,Yes,18,CPA413602708,Zeno,Vitali,CA1268
1893,LEC72688,2013-09-15,Puglia,Lecce,Yes,12,PGA551665084,Martina,Amato,CA1095
1894,REN52780,2003-02-27,Calabria,Rende,Yes,7,CLA404553691,Fiorella,Bruno,CA729
1895,BEN31950,2004-10-17,Campania,Benevento,No,0,CPA683020945,Lorenzo,Caruso,CA1702
1896,GEL67489,2021-08-26,Sicily,Gela,Yes,16,SCY367333373,Roberto,Greco,CA1127
1897,AVE00261,2013-09-27,Campania,Avellino,No,0,CPA680237548,Laura,Russo,CA408
1898,REG07239,2007-04-12,Calabria,Reggio Calabria,No,0,CLA450099273,Livia,Testa,CA645
1899,ACR78351,2006-08-22,Calabria,Acri,No,0,CLA133807952,Tommaso,Pellegrini,CA619
1900,CAT00579,2013-01-08,Calabria,Catanzaro,Yes,10,CLA47585431,Biagio,Bruno,CA544
1901,TRA84619,2003-09-28,Sicily,Trapani,No,0,SCY876647108,Emilio,Giordano,CA864
1902,CAT71038,2019-05-30,Sicily,Catania,No,0,SCY742109321,Ezio,Milani,CA1998
1903,CAT22381,2017-01-29,Calabria,Catanzaro,No,0,CLA286979312,Alma,Rinaldi,CA1696
1904,CAT41786,2019-05-07,Calabria,Catanzaro,No,0,CLA995010555,Daniele,Ferri,CA349
1905,REG86129,2011-02-11,Calabria,Reggio Calabria,Yes,14,CLA599074308,Tullio,Bianco,CA1762
1906,VIT15937,2002-08-13,Sicily,Vittoria,No,0,SCY623027222,Alice,Neri,CA1091
1907,COR47203,2013-02-15,Calabria,Corigliano-Rossano,No,0,CLA862575434,Luisa,Donati,CA1493
1908,BEN93493,2006-12-20,Campania,Benevento,No,0,CPA989490569,Cosimo,Bruno,CA363
1909,COR48337,2020-05-22,Calabria,Corigliano-Rossano,No,0,CLA972781673,Pietro,Vitali,CA218
1910,SAL64049,2021-10-31,Campania,Salerno,No,0,CPA268817444,Raul,Conte,CA1943
1911,MAR51226,2013-10-18,Sicily,Marsala,Yes,11,SCY849325008,Martina,Ferrara,CA566
1912,MAR32889,2014-01-27,Sicily,Marsala,No,0,SCY427022112,Alice,Russo,CA1137
1913,VIT03037,2015-05-05,Sicily,Vittoria,Yes,8,SCY736567415,Gaia,Caruso,CA1852
1914,SAL72484,2011-03-06,Campania,Salerno,No,0,CPA34339345,Laura,Rossetti,CA1500
1915,CRO59758,2005-03-12,Calabria,Crotone,No,0,CLA692971752,Noemi,Santoro,CA1216
1916,MAR45105,2006-08-13,Sicily,Marsala,No,0,SCY253341047,Susanna,Giordano,CA1682
1917,BEN93062,2011-01-08,Campania,Benevento,Yes,12,CPA940007413,Francesco,Caputo,CA1289
1918,GEL98436,2001-07-18,Sicily,Gela,No,0,SCY746914116,Marzia,Villa,CA1139
1919,SAL81278,2018-11-10,Campania,Salerno,No,0,CPA875345563,Stella,Parisi,CA1388
1920,AVE35380,2016-12-25,Campania,Avellino,No,0,CPA432673611,Silvia,Bruno,CA877
1921,BEN63724,2004-11-08,Campania,Benevento,No,0,CPA758199028,Dafne,Bianco,CA1253
1922,MES46299,2022-03-20,Sicily,Messina,Yes,7,SCY6060928,Gaia,Bianco,CA1605
1923,SAL36748,2019-05-19,Campania,Salerno,Yes,10,CPA334548878,Nives,Bruno,CA1972
1924,AND06266,2006-04-28,Puglia,Andria,Yes,3,PGA925850480,Greta,Rossetti,CA1197
1925,LAM63342,2005-04-10,Calabria,Lamezia Terme,No,0,CLA927865484,Elettra,Bruno,CA1445
1926,SAL37247,2020-08-19,Campania,Salerno,No,0,CPA937396754,Costanza,Santoro,CA1919
1927,AND91945,2012-05-08,Puglia,Andria,No,0,PGA713249095,Davide,Bruno,CA700
1928,TRA31213,2013-10-19,Sicily,Trapani,No,0,SCY692156925,Ilaria,Santoro,CA1320
1929,PAL30697,2000-04-11,Sicily,Palermo,No,0,SCY486279716,Samuele,Gallo,CA1597
1930,SAL77604,2005-07-11,Campania,Salerno,No,0,CPA785293782,Cosimo,Santoro,CA1580
1931,LEC03394,2003-11-10,Puglia,Lecce,No,0,PGA379480639,Sara,Bruno,CA316
1932,AVE74363,2004-09-15,Campania,Avellino,Yes,14,CPA304047591,Ilaria,Vitale,CA506
1933,CAS69819,2011-10-16,Campania,Caserta,No,0,CPA544152991,Gabriele,Rossi,CA1502
1934,CAL46811,2018-01-24,Sicily,Caltanissetta,No,0,SCY290200180,Zeno,Amato,CA767
1935,MON86086,2017-04-14,Calabria,Montalto Uffugo,Yes,18,CLA727407369,Umberto,Bianco,CA821
1936,RAG66327,2018-01-14,Sicily,Ragusa,No,0,SCY840312795,Valeria,Russo,CA71
1937,CAS76795,2000-01-07,Campania,Caserta,Yes,6,CPA991954539,Dario,Ferrara,N/A
1938,BEN35760,2008-03-24,Campania,Benevento,Yes,8,CPA753860924,Carlotta,Rinaldi,CA1110
1939,CAL01655,2005-06-16,Sicily,Caltanissetta,Yes,6,SCY865644765,Cristina,Bruno,CA840
1940,RAG81088,2007-04-20,Sicily,Ragusa,No,0,SCY574915741,Stefania,Santoro,CA1775
1941,AVE91031,2009-06-30,Campania,Avellino,Yes,2,CPA245538407,Simona,Marini,CA1721
1942,REG79466,2000-05-04,Calabria,Reggio Calabria,Yes,15,CLA474420888,Camillo,Bianchi,CA1391
1943,CAT86402,2016-07-19,Sicily,Catania,No,0,SCY74287066,Maria,Lombardo,CA1104
1944,COS94249,2015-01-22,Calabria,Cosenza,Yes,2,CLA761679695,Pietro,Fontana,CA1485
1945,GEL13669,2015-11-07,Sicily,Gela,No,0,SCY368509610,Zeno,Bruno,CA1771
1946,GEL96440,2009-04-06,Sicily,Gela,No,0,SCY831002051,Massimiliano,Rizzi,CA858
1947,GEL41192,2014-03-23,Sicily,Gela,Yes,18,SCY237936774,Salvatore,Greco,CA1139
1948,FOG99455,2015-05-28,Puglia,Foggia,No,0,PGA900926592,Giovanni,Bruno,CA620
1949,NAP03579,2021-03-02,Campania,Naples,Yes,13,CPA411383943,Serena,Piras,CA1022
1950,CAS61486,2017-04-05,Campania,Caserta,Yes,11,CPA971770302,Saverio,Damico,CA2
1951,NAP07532,2008-01-13,Campania,Naples,No,0,CPA106747322,Niccolo,Montanari,CA263
1952,AVE48316,2000-12-10,Campania,Avellino,No,0,CPA583831023,Roberto,Valentini,CA1506
1953,BAR98299,2004-10-15,Puglia,Bari,Yes,8,PGA554913955,Barbara,Ferrari,CA1300
1954,REN60467,2011-03-06,Calabria,Rende,No,0,CLA787007967,Emanuele,Bianco,CA1337
1955,BEN63676,2013-09-28,Campania,Benevento,Yes,18,CPA222485391,Vito,Rizzo,CA535
1956,AVE44709,2001-02-14,Campania,Avellino,No,0,CPA818438940,Carlotta,Bruno,CA1850
1957,AVE31425,2001-01-15,Campania,Avellino,Yes,13,CPA445338261,Donatella,Bruno,CA1850
1958,MON65022,2008-05-28,Calabria,Montalto Uffugo,No,0,CLA623584440,Felice,Rizzi,CA1833
1959,REG81152,2016-03-18,Calabria,Reggio Calabria,Yes,10,CLA939995374,Federica,Bianco,CA1914
1960,BEN92181,2006-06-17,Campania,Benevento,No,0,CPA621645726,Elena,Greco,CA147
1961,COR97903,2001-02-16,Calabria,Corigliano-Rossano,No,0,CLA143819964,Paola,Longo,CA1044
1962,RAG96421,2016-06-10,Sicily,Ragusa,No,0,SCY643328550,Irene,Mariani,CA1395
1963,CRO76091,2020-05-31,Calabria,Crotone,No,0,CLA994871152,Viola,Pellegrini,CA1995
1964,PAL81500,2021-11-24,Sicily,Palermo,Yes,4,SCY902016412,Domenico,Bruno,CA1769
1965,PAL20770,2009-11-14,Sicily,Palermo,Yes,11,SCY792878809,Carlotta,Mancini,CA1597
1966,CAS85027,2010-10-21,Campania,Caserta,Yes,19,CPA987432648,Adriano,Bruno,CA1591
1967,AVE93390,2005-06-23,Campania,Avellino,Yes,2,CPA79480349,Zeno,Pagano,CA622
1968,TAR30501,2007-09-01,Puglia,Taranto,No,0,PGA163342437,Patrizio,Greco,CA1604
1969,CAS62592,2019-10-17,Calabria,Castrovillari,No,0,CLA605727137,Lapo,Russo,CA220
1970,NAP77602,2010-08-04,Campania,Naples,Yes,12,CPA193851045,Antonello,Rinaldi,CA161
1971,CAT45574,2001-03-28,Sicily,Catania,Yes,3,SCY445251990,Miriam,Benedetti,CA998
1972,TRA17694,2004-08-08,Sicily,Trapani,No,0,SCY437592428,Costanza,Amato,CA1882
1973,CAS10866,2006-01-17,Campania,Caserta,No,0,CPA658314448,Carlo,Gallo,CA1665
1974,CAS50183,2016-03-25,Campania,Caserta,Yes,6,CPA812405054,Giuliano,Conti,CA1516
1975,CAS74161,2017-12-01,Campania,Caserta,No,0,CPA451234982,Aldo,Bianco,CA1501
1976,AVE36986,2018-05-17,Campania,Avellino,No,0,CPA611234377,Cecilia,Galli,CA1757
1977,PAL65525,2009-10-27,Sicily,Palermo,No,0,SCY631823008,Sergio,Greco,CA1413
1978,MON97340,2009-04-10,Calabria,Montalto Uffugo,No,0,CLA346370840,Costanza,Bianco,CA1747
1979,NAP46103,2011-05-10,Campania,Naples,No,0,CPA910723766,Antonella,Guerra,CA1890
1980,SAL50077,2012-01-22,Campania,Salerno,No,0,CPA833108718,Erica,Bruno,CA800
1981,BAR10888,2010-10-30,Puglia,Bari,Yes,13,PGA12152161,Miriam,Romano,CA632
1982,NAP19049,2018-03-07,Campania,Naples,No,0,CPA753603650,Valentino,Rossi,CA1117
1983,LEC89110,2010-12-07,Puglia,Lecce,Yes,18,PGA510623676,Ezio,Bernardi,CA914
1984,AND07190,2009-03-11,Puglia,Andria,No,0,PGA848483438,Benedetta,Santoro,CA116
1985,VIB23588,2004-01-26,Calabria,Vibo Valentia,No,0,CLA788432545,Mattia,Barbieri,CA1348
1986,NAP76481,2017-01-26,Campania,Naples,Yes,6,CPA533513643,Stella,Ferraro,CA1396
1987,CAS95377,2021-08-31,Campania,Caserta,No,0,CPA292905145,Alice,Marino,CA1481
1988,MAR57061,2012-02-21,Sicily,Marsala,No,0,SCY114897920,Andrea,Ferrari,CA749
1989,VIT25114,2005-01-24,Sicily,Vittoria,No,0,SCY558676976,Vincenzo,Monti,CA1315
1990,VIB09872,2004-08-01,Calabria,Vibo Valentia,Yes,8,CLA355814670,Vittorio,Rinaldi,CA1325
1991,GEL95731,2011-10-09,Sicily,Gela,No,0,SCY420854140,Lorenzo,Bianco,CA398
1992,REG05239,2010-12-31,Calabria,Reggio Calabria,No,0,CLA617953859,Elisa,Santoro,CA784
1993,GEL82789,2000-04-02,Sicily,Gela,Yes,1,SCY972860971,Fulvio,Rinaldi,CA1621
1994,MON93674,2014-12-31,Calabria,Montalto Uffugo,No,0,CLA746233167,Carlo,Bruno,CA1311
1995,CAS52076,2001-07-06,Campania,Caserta,Yes,16,CPA11618117,Cecilia,Bellini,CA1153
1996,PAL73155,2001-06-26,Sicily,Palermo,No,0,SCY95815037,Benedetta,Greco,CA1047
1997,BEN66436,2003-09-25,Campania,Benevento,No,0,CPA99392026,Cosimo,Santoro,CA1214
1998,FOG22449,2006-07-21,Puglia,Foggia,No,0,PGA278357337,Aurora,De Luca,CA674
1999,PAL47064,2011-09-06,Sicily,Palermo,Yes,6,SCY421802688,Michele,Greco,CA1425
