,Public_ID,First_Name,Last_Name,Gender,DOB,Age,Region,City,ChildID,Most_Recent_Call,Notable_Family_Member,Mafia_ID,Organisation
13406,P00538956,Paolo,De Santis,M,1983-11-17,38,Calabria,Catanzaro,,Cam0004581,,Cam0004581,Camorra
13407,P00697008,Vittoria,Pellegrini,F,1976-03-01,46,Sicily,Gela,P0064502,Cam0004581,,Cam0004581,Camorra
13408,P00538963,Anna,De Santis,F,1959-02-22,63,Calabria,Castrovillari,P0107233,Sac0000084,,Sac0000084,Sacra Corona Unita
13409,P00539071,Raul,De Santis,M,1963-09-11,58,Calabria,Vibo Valentia,,Sac0000509,,Sac0000509,Sacra Corona Unita
13410,P00539209,Mirco,De Santis,M,1950-05-09,71,Calabria,Lamezia Terme,P0000541,Ndr0004889,,Ndr0004889,'Ndrangheta
13411,P00539409,Camillo,De Santis,M,1979-02-05,43,Calabria,Castrovillari,,Cam0006070,,Cam0006070,Camorra
13412,P00657981,Gabriele,Valentini,M,1945-01-15,77,Puglia,Andria,P0129544,Cam0006070,,Cam0006070,Camorra
13413,P00539581,Angelo,De Santis,M,1937-11-12,84,Calabria,Crotone,P0216113,Sac0001986,,Sac0001986,Sacra Corona Unita
13414,P00539662,Maria,De Santis,F,1939-04-23,82,Calabria,Montalto Uffugo,,Cam0001648,,Cam0001648,Camorra
13415,P00604887,Roberto,Ferri,M,1953-06-24,68,Calabria,Cosenza,P0174286,Cam0001648,,Cam0001648,Camorra
13416,P00539832,Sergio,De Santis,M,1988-03-07,34,Calabria,Vibo Valentia,,Ndr0002828,,Ndr0002828,'Ndrangheta
13417,P00539851,Matilde,De Santis,F,1978-09-24,43,Calabria,Reggio Calabria,,Cam0002628,,Cam0002628,Camorra
13418,P00539969,Diego,De Santis,M,1968-09-26,53,Campania,Naples,P0169191,Cos0004947,,Cos0004947,Cosa Nostra
13419,P00623944,Alma,Bianco,F,1961-07-21,60,Calabria,Rende,P0062974,Cos0004947,,Cos0004947,Cosa Nostra
13420,P00540105,Ludovico,De Santis,M,1930-05-02,91,Campania,Caserta,P0048822,Sac0000612,,Sac0000612,Sacra Corona Unita
13421,P00987056,Vittorio,Damico,M,1937-12-26,84,Calabria,Rende,P0195091,Sac0000612,,Sac0000612,Sacra Corona Unita
13422,P00540363,Valentino,De Santis,M,1974-08-03,47,Campania,Salerno,,Ndr0000155,,Ndr0000155,'Ndrangheta
13423,P00540379,Lapo,De Santis,M,1991-07-04,30,Campania,Naples,,Cos0002425,,Cos0002425,Cosa Nostra
13424,P00540408,Gabriella,De Santis,F,1966-07-01,55,Campania,Salerno,,Ndr0000381,,Ndr0000381,'Ndrangheta
13425,P00540458,Bruno,De Santis,M,1999-09-15,22,Campania,Avellino,,Cos0004444,,Cos0004444,Cosa Nostra
13426,P00540522,Nicoletta,De Santis,F,2001-05-20,20,Campania,Naples,,Cos0003149,,Cos0003149,Cosa Nostra
13427,P00540782,Valentina,De Santis,F,1966-09-03,55,Campania,Avellino,P0095644,Ndr0001904,,Ndr0001904,'Ndrangheta
13428,P00540843,Davide,De Santis,M,1995-04-03,27,Campania,Avellino,,Cos0004085,,Cos0004085,Cosa Nostra
13429,P00540911,Vincenzo,De Santis,M,1989-04-27,32,Campania,Salerno,,Cos0002412,,Cos0002412,Cosa Nostra
13430,P00540978,Flavia,De Santis,F,1956-08-29,65,Campania,Salerno,P0073004,Cam0006576,,Cam0006576,Camorra
13431,P00541000,Livia,De Santis,F,1992-10-18,29,Campania,Naples,,Cam0004832,,Cam0004832,Camorra
13432,P00541152,Salvatore,De Santis,M,1992-09-02,29,Campania,Naples,,Cam0003573,,Cam0003573,Camorra
13433,P00541160,Camilla,De Santis,F,1995-08-16,26,Campania,Benevento,,Cam0005418,Ndr0001531,Cam0005418,Camorra
13434,P00541170,Walter,De Santis,M,1933-02-16,89,Campania,Caserta,P0244702,Cos0000934,,Cos0000934,Cosa Nostra
13435,P00985207,Angelo,Orlando,M,1961-11-10,60,Sicily,Palermo,P0234970,Cos0000934,,Cos0000934,Cosa Nostra
13436,P00541468,Renato,De Santis,M,2001-07-18,20,Campania,Benevento,,Cam0000952,,Cam0000952,Camorra
13437,P00838559,Roberta,Montanari,F,1945-12-29,76,Calabria,Cosenza,P0029256,Cam0000952,,Cam0000952,Camorra
13438,P00541756,Elisa,De Santis,F,1941-04-27,80,Campania,Naples,P0041103,Cam0001272,,Cam0001272,Camorra
13439,P00541797,Livia,De Santis,F,1950-05-23,71,Campania,Naples,P0008741,Cam0005267,,Cam0005267,Camorra
13440,P00541910,Eugenia,De Santis,F,2001-01-14,21,Campania,Naples,,Ndr0001652,,Ndr0001652,'Ndrangheta
13441,P00827442,Samuele,Rossetti,M,1939-05-04,82,Sicily,Marsala,P0241519,Ndr0001652,,Ndr0001652,'Ndrangheta
13442,P00984867,Elisa,Orlando,F,1973-11-01,48,Sicily,Marsala,,Ndr0001652,Ndr0003192,Ndr0001652,'Ndrangheta
13443,P00541943,Lucia,De Santis,F,1996-06-06,25,Campania,Naples,,Ndr0003928,,Ndr0003928,'Ndrangheta
13444,P00541978,Bianca,De Santis,F,1991-04-03,31,Campania,Caserta,,Cos0003592,,Cos0003592,Cosa Nostra
13445,P00541994,Rosario,De Santis,M,1958-04-24,63,Campania,Naples,P0063867,Cam0003674,,Cam0003674,Camorra
13446,P00924688,Rossana,Battaglia,F,1965-06-24,56,Puglia,Bari,,Cam0003674,,Cam0003674,Camorra
13447,P00961332,Samuele,Pagano,M,1961-11-16,60,Puglia,Taranto,,Cam0003674,,Cam0003674,Camorra
13448,P00542066,Giacomo,De Santis,M,1965-03-20,57,Campania,Caserta,P0132024,Ndr0005227,,Ndr0005227,'Ndrangheta
13449,P00542096,Federico,De Santis,M,1956-02-10,66,Campania,Avellino,,Ndr0003209,,Ndr0003209,'Ndrangheta
13450,P00621331,Nicoletta,Fabbri,F,1934-01-15,88,Puglia,Foggia,P0041596,Ndr0003209,,Ndr0003209,'Ndrangheta
13451,P00542135,Angelo,De Santis,M,1962-08-14,59,Campania,Naples,P0124942,Cam0000268,,Cam0000268,Camorra
13452,P00542150,Niccolo,De Santis,M,1999-06-08,22,Campania,Salerno,,Ndr0003872,Ndr0005619,Ndr0003872,'Ndrangheta
13453,P00891014,Luisa,Basile,F,2005-06-05,16,Sicily,Gela,,Ndr0003872,,Ndr0003872,'Ndrangheta
13454,P00542256,Ezio,De Santis,M,1972-07-22,49,Campania,Caserta,,Cam0001402,,Cam0001402,Camorra
13455,P00542908,Valerio,De Santis,M,1947-02-15,75,Puglia,Foggia,P0152177,Sac0000179,,Sac0000179,Sacra Corona Unita
13456,P00667585,Valentina,Messina,F,1978-03-15,44,Puglia,Taranto,,Sac0000179,,Sac0000179,Sacra Corona Unita
13457,P00542919,Lucio,De Santis,M,2000-02-17,22,Puglia,Foggia,,Cos0004684,,Cos0004684,Cosa Nostra
13458,P00543083,Silvia,De Santis,F,1949-07-29,72,Puglia,Taranto,P0158190,Cam0004340,,Cam0004340,Camorra
13459,P00742889,Margherita,Cattaneo,F,1996-01-25,26,Puglia,Lecce,,Cam0004340,,Cam0004340,Camorra
13460,P00543250,Simone,De Santis,M,1991-01-10,31,Puglia,Lecce,,Cam0000502,,Cam0000502,Camorra
13461,P00543545,Alessandro,De Santis,M,1967-07-15,54,Puglia,Bari,,Cam0002001,,Cam0002001,Camorra
13462,P00543550,Cristian,De Santis,M,1996-07-19,25,Puglia,Bari,,Cam0003739,,Cam0003739,Camorra
13463,P00936330,Eleonora,Neri,F,1971-11-06,50,Calabria,Reggio Calabria,P0217000,Cam0003739,,Cam0003739,Camorra
13464,P00543556,Benedetta,De Santis,F,1985-03-26,37,Puglia,Andria,,Sac0000442,,Sac0000442,Sacra Corona Unita
13465,P00543584,Vito,De Santis,M,1975-11-28,46,Puglia,Bari,,Ndr0005106,,Ndr0005106,'Ndrangheta
13466,P00543670,Maurizio,De Santis,M,1971-03-25,51,Puglia,Bari,,Cos0001328,,Cos0001328,Cosa Nostra
13467,P00983058,Emilio,Orlando,M,1994-12-11,27,Puglia,Andria,,Cos0001328,,Cos0001328,Cosa Nostra
13468,P00543672,Claudia,De Santis,F,1973-09-08,48,Puglia,Lecce,P0139291,Cam0000624,,Cam0000624,Camorra
13469,P00543702,Matteo,De Santis,M,1976-03-27,46,Puglia,Lecce,,Ndr0002994,,Ndr0002994,'Ndrangheta
13470,P00543781,Lavinia,De Santis,F,1976-01-07,46,Puglia,Taranto,,Sac0000702,,Sac0000702,Sacra Corona Unita
13471,P00543811,Massimo,De Santis,M,1946-12-30,75,Puglia,Lecce,P0186420,Sac0001661,,Sac0001661,Sacra Corona Unita
13472,P00543813,Lorenzo,De Santis,M,1953-12-07,68,Puglia,Lecce,P0042270,Ndr0002114,,Ndr0002114,'Ndrangheta
13473,P00543913,Elio,De Santis,M,1997-02-25,25,Puglia,Lecce,,Cos0004823,,Cos0004823,Cosa Nostra
13474,P00544016,Federica,De Santis,F,1945-12-12,76,Puglia,Foggia,P0013410,Cam0005510,,Cam0005510,Camorra
13475,P00544076,Agnese,De Santis,F,1997-04-12,25,Puglia,Bari,,Cam0002789,,Cam0002789,Camorra
13476,P00563755,Angelo,Marchetti,M,1964-04-18,57,Puglia,Taranto,P0199905,Cam0002789,,Cam0002789,Camorra
13477,P00544457,Vito,De Santis,M,1942-04-15,79,Puglia,Taranto,P0196444,Sac0000117,,Sac0000117,Sacra Corona Unita
13478,P00544462,Leonardo,De Santis,M,2004-07-10,17,Puglia,Foggia,,Cam0002994,,Cam0002994,Camorra
13479,P00544483,Carlotta,De Santis,F,1993-06-17,28,Puglia,Lecce,,Ndr0001922,,Ndr0001922,'Ndrangheta
13480,P00544574,Simone,De Santis,M,1972-08-07,49,Puglia,Andria,P0032588,Cam0002815,,Cam0002815,Camorra
13481,P00625305,Cecilia,Bianco,F,1939-10-19,82,Calabria,Montalto Uffugo,P0248748,Cam0002815,,Cam0002815,Camorra
13482,P00544599,Davide,De Santis,M,1988-01-19,34,Puglia,Andria,,Cos0004333,,Cos0004333,Cosa Nostra
13483,P00950865,Angelo,Milani,M,1944-04-04,78,Calabria,Lamezia Terme,P0068673,Cos0004333,,Cos0004333,Cosa Nostra
13484,P00544689,Alma,De Santis,F,1945-01-18,77,Puglia,Andria,P0074660,Cam0003918,,Cam0003918,Camorra
13485,P00544705,Ezio,De Santis,M,1996-06-02,25,Puglia,Taranto,,Cos0003159,,Cos0003159,Cosa Nostra
13486,P00737035,Elvira,Monti,F,2001-02-02,21,Campania,Naples,,Cos0003159,,Cos0003159,Cosa Nostra
13487,P00544807,Cosimo,De Santis,M,1947-12-24,74,Puglia,Foggia,P0152267,Cos0000850,,Cos0000850,Cosa Nostra
13488,P00544884,Arianna,De Santis,F,1963-06-07,58,Sicily,Syracuse,P0028512,Cam0005208,,Cam0005208,Camorra
13489,P00544956,Rosa,De Santis,F,1987-09-22,34,Sicily,Trapani,,Ndr0004870,,Ndr0004870,'Ndrangheta
13490,P00545001,Antonella,De Santis,F,1994-05-23,27,Sicily,Marsala,,Cos0004103,,Cos0004103,Cosa Nostra
13491,P00545020,Matilde,De Santis,F,1964-06-13,57,Sicily,Ragusa,P0236753,Ndr0000890,,Ndr0000890,'Ndrangheta
13492,P00545069,Fioretta,De Santis,F,1987-12-30,34,Sicily,Syracuse,,Ndr0005221,,Ndr0005221,'Ndrangheta
13493,P00545177,Mauro,De Santis,M,2000-03-08,22,Sicily,Messina,,Ndr0004576,,Ndr0004576,'Ndrangheta
13494,P00644749,Cecilia,Grasso,F,1998-10-10,23,Calabria,Rende,,Ndr0004576,,Ndr0004576,'Ndrangheta
13495,P00545538,Corrado,De Santis,M,1998-12-14,23,Sicily,Messina,,Cos0001002,,Cos0001002,Cosa Nostra
13496,P00558983,Silvia,Marchetti,F,1960-06-22,61,Calabria,Reggio Calabria,P0031192,Cos0001002,,Cos0001002,Cosa Nostra
13497,P00545663,Biagio,De Santis,M,1939-10-15,82,Sicily,Marsala,P0036052,Cam0005300,,Cam0005300,Camorra
13498,P00545706,Patrizio,De Santis,M,1995-01-07,27,Sicily,Catania,,Cos0004800,,Cos0004800,Cosa Nostra
13499,P00545854,Lorenza,De Santis,F,1939-09-04,82,Sicily,Catania,P0005398,Cam0001401,,Cam0001401,Camorra
13500,P00546056,Debora,De Santis,F,1999-06-02,22,Sicily,Messina,,Cam0006265,,Cam0006265,Camorra
13501,P00546194,Lapo,De Santis,M,1987-02-11,35,Sicily,Vittoria,,Cam0002277,,Cam0002277,Camorra
13502,P00734019,Marco,Monti,M,1989-03-08,33,Calabria,Montalto Uffugo,,Cam0002277,,Cam0002277,Camorra
13503,P00884726,Cecilia,Basile,F,1958-01-01,64,Calabria,Montalto Uffugo,,Cam0002277,,Cam0002277,Camorra
13504,P00546291,Ruggero,De Santis,M,1978-01-23,44,Sicily,Gela,,Sac0000377,,Sac0000377,Sacra Corona Unita
13505,P00546466,Fulvio,De Santis,M,1935-11-07,86,Sicily,Vittoria,P0171571,Ndr0000615,,Ndr0000615,'Ndrangheta
13506,P00546479,Amelia,De Santis,F,1998-11-22,23,Sicily,Messina,,Cam0004816,,Cam0004816,Camorra
13507,P00546602,Carlo,De Santis,M,1970-08-21,51,Sicily,Caltanissetta,P0195915,Cos0000367,,Cos0000367,Cosa Nostra
13508,P00714194,Carla,Sanna,F,2001-01-23,21,Sicily,Syracuse,,Cos0000367,,Cos0000367,Cosa Nostra
13509,P00546619,Lorenzo,De Santis,M,1940-10-17,81,Sicily,Trapani,P0090171,Ndr0005518,,Ndr0005518,'Ndrangheta
13510,P00546622,Marzia,De Santis,F,1957-03-13,65,Sicily,Catania,P0185277,Cos0000437,,Cos0000437,Cosa Nostra
13511,P00546641,Marco,De Santis,M,1970-12-24,51,Sicily,Palermo,P0079389,Sac0000363,Cos0000512,Sac0000363,Sacra Corona Unita
13512,P00546799,Valerio,De Santis,M,1998-10-15,23,Sicily,Gela,,Cos0004688,,Cos0004688,Cosa Nostra
13513,P00948825,Marzia,Costantini,F,1941-05-25,80,Sicily,Ragusa,P0243920,Cos0004688,,Cos0004688,Cosa Nostra
13514,P00546839,Edoardo,De Santis,M,1956-09-27,65,Sicily,Vittoria,P0133937,Ndr0000506,,Ndr0000506,'Ndrangheta
13515,P00670259,Vittoria,Sala,F,1988-01-24,34,Calabria,Montalto Uffugo,,Ndr0000506,,Ndr0000506,'Ndrangheta
13516,P00546915,Violante,De Santis,F,1984-05-20,37,Sicily,Caltanissetta,,Cos0004855,,Cos0004855,Cosa Nostra
13517,P00741895,Susanna,Monti,F,1994-01-23,28,Sicily,Ragusa,,Cos0004855,,Cos0004855,Cosa Nostra
13518,P00844938,Massimo,Guerra,M,1955-07-14,66,Calabria,Lamezia Terme,P0146888,Cos0004855,,Cos0004855,Cosa Nostra
13519,P00546998,Mario,De Santis,M,1978-08-22,43,Sicily,Catania,,Cam0006404,,Cam0006404,Camorra
13520,P00547112,Iole,De Santis,F,1953-01-13,69,Sicily,Vittoria,P0132603,Ndr0004324,,Ndr0004324,'Ndrangheta
13521,P00583076,Gioia,Villa,F,1969-07-12,52,Puglia,Bari,,Ndr0004324,,Ndr0004324,'Ndrangheta
13522,P00547179,Biagio,De Santis,M,1959-08-13,62,Sicily,Ragusa,P0084635,Cam0000096,,Cam0000096,Camorra
13523,P00547352,Claudia,D'angelo,F,1992-06-11,29,Calabria,Catanzaro,,Cos0000250,,Cos0000250,Cosa Nostra
13524,P00896691,Martina,Riva,F,1951-08-02,70,Puglia,Lecce,P0016455,Cos0000250,,Cos0000250,Cosa Nostra
13525,P00547370,Daniele,D'angelo,M,1941-10-15,80,Calabria,Lamezia Terme,P0098999,Ndr0004589,,Ndr0004589,'Ndrangheta
13526,P00547372,Fabio,D'angelo,M,1932-03-21,90,Calabria,Crotone,P0173348,Sac0001792,,Sac0001792,Sacra Corona Unita
13527,P00547506,Ferdinando,D'angelo,M,2002-07-22,19,Calabria,Castrovillari,,Cos0003369,,Cos0003369,Cosa Nostra
13528,P00547543,Susanna,D'angelo,F,1974-11-19,47,Calabria,Castrovillari,,Cam0003093,,Cam0003093,Camorra
13529,P00596728,Asia,Ferraro,F,1942-09-08,79,Calabria,Cosenza,P0021638,Cam0003093,,Cam0003093,Camorra
13530,P00849465,Noemi,Guerra,F,1988-09-27,33,Puglia,Taranto,,Cam0003093,,Cam0003093,Camorra
13531,P00547615,Silvia,D'angelo,F,1961-05-05,60,Calabria,Rende,,Ndr0003003,,Ndr0003003,'Ndrangheta
13532,P00713853,Arianna,Sanna,F,1948-01-22,74,Sicily,Syracuse,P0067305,Ndr0003003,,Ndr0003003,'Ndrangheta
13533,P00547654,Giovanna,D'angelo,F,1936-12-11,85,Calabria,Acri,P0165818,Cam0004363,,Cam0004363,Camorra
13534,P00836728,Valerio,Caputo,M,1984-02-16,38,Sicily,Catania,,Cam0004363,,Cam0004363,Camorra
13535,P00547725,Alessio,D'angelo,M,1932-10-15,89,Calabria,Cosenza,P0213330,Ndr0004761,,Ndr0004761,'Ndrangheta
13536,P00854003,Matilde,Bernardi,F,1977-02-10,45,Calabria,Montalto Uffugo,,Ndr0004761,,Ndr0004761,'Ndrangheta
13537,P00547736,Giulio,D'angelo,M,1934-10-03,87,Calabria,Crotone,P0216127,Cos0004192,,Cos0004192,Cosa Nostra
13538,P00547790,Leonardo,D'angelo,M,1932-02-17,90,Calabria,Catanzaro,P0232937,Ndr0003674,,Ndr0003674,'Ndrangheta
13539,P00568785,Silvio,Parisi,M,1945-05-17,76,Calabria,Cosenza,P0235819,Ndr0003674,,Ndr0003674,'Ndrangheta
13540,P00547836,Aldo,D'angelo,M,1967-08-31,54,Calabria,Corigliano-Rossano,P0159805,Ndr0001591,,Ndr0001591,'Ndrangheta
13541,P00547874,Raffaella,D'angelo,F,1996-02-18,26,Calabria,Cosenza,,Cos0000140,,Cos0000140,Cosa Nostra
13542,P00547875,Stella,D'angelo,F,1956-12-05,65,Calabria,Acri,P0076090,Cos0005077,,Cos0005077,Cosa Nostra
13543,P00547968,Augusto,D'angelo,M,1954-06-26,67,Calabria,Catanzaro,,Cos0000007,,Cos0000007,Cosa Nostra
13544,P00648374,Guido,Grasso,M,1967-11-11,54,Puglia,Bari,P0199549,Cos0000007,,Cos0000007,Cosa Nostra
13545,P00978119,Mauro,D'amico,M,1958-05-29,63,Sicily,Trapani,,Cos0000007,,Cos0000007,Cosa Nostra
13546,P00548252,Alessandra,D'angelo,F,1962-12-31,59,Calabria,Vibo Valentia,,Sac0001206,,Sac0001206,Sacra Corona Unita
13547,P00783142,Violante,Testa,F,1989-04-13,33,Puglia,Bari,,Sac0001206,,Sac0001206,Sacra Corona Unita
13548,P00548605,Flavia,D'angelo,F,1936-12-31,85,Calabria,Vibo Valentia,P0156628,Sac0000879,,Sac0000879,Sacra Corona Unita
13549,P00548930,Ilaria,D'angelo,F,1986-03-22,36,Calabria,Cosenza,,Ndr0005367,,Ndr0005367,'Ndrangheta
13550,P00667054,Marta,Messina,F,1954-06-19,67,Puglia,Andria,P0152805,Ndr0005367,,Ndr0005367,'Ndrangheta
13551,P00548988,Silvia,D'angelo,F,1965-03-01,57,Calabria,Vibo Valentia,,Cos0004072,,Cos0004072,Cosa Nostra
13552,P00549065,Andrea,D'angelo,M,1973-07-15,48,Calabria,Vibo Valentia,,Cos0000854,,Cos0000854,Cosa Nostra
13553,P00549187,Rita,D'angelo,F,1955-09-08,66,Calabria,Lamezia Terme,,Ndr0003181,,Ndr0003181,'Ndrangheta
13554,P00549319,Alfredo,D'angelo,M,1999-09-10,22,Calabria,Acri,,Ndr0004559,,Ndr0004559,'Ndrangheta
13555,P00549362,Rita,D'angelo,F,1967-10-21,54,Calabria,Vibo Valentia,P0073097,Cam0000570,,Cam0000570,Camorra
13556,P00549402,Claudio,D'angelo,M,1955-11-14,66,Calabria,Catanzaro,P0195229,Cam0002733,,Cam0002733,Camorra
13557,P00549480,Raffaele,D'angelo,M,1966-09-18,55,Calabria,Castrovillari,P0123153,Sac0001939,,Sac0001939,Sacra Corona Unita
13558,P00768084,Ugo,Silvestri,M,1966-04-29,55,Sicily,Gela,P0068178,Sac0001939,,Sac0001939,Sacra Corona Unita
13559,P00549648,Mattia,D'angelo,M,2005-10-22,16,Campania,Benevento,,Cam0003214,,Cam0003214,Camorra
13560,P00870202,Serena,De Rosa,F,2002-01-14,20,Campania,Benevento,,Cam0003214,,Cam0003214,Camorra
13561,P00549652,Ludovica,D'angelo,F,1965-06-05,56,Campania,Salerno,P0018574,Ndr0002532,,Ndr0002532,'Ndrangheta
13562,P00830341,Salvo,Caputo,M,1930-07-02,91,Calabria,Montalto Uffugo,P0162945,Ndr0002532,,Ndr0002532,'Ndrangheta
13563,P00929142,Fabrizio,Sartori,M,1941-01-10,81,Calabria,Acri,P0049573,Ndr0002532,,Ndr0002532,'Ndrangheta
13564,P00549700,Luigi,D'angelo,M,1934-07-26,87,Campania,Salerno,P0129606,Ndr0005156,,Ndr0005156,'Ndrangheta
13565,P00549764,Alma,D'angelo,F,1937-12-16,84,Campania,Benevento,P0115502,Cam0005951,,Cam0005951,Camorra
13566,P00549973,Antonia,D'angelo,F,1974-08-27,47,Campania,Caserta,P0162912,Cam0002080,,Cam0002080,Camorra
13567,P00550126,Simona,D'angelo,F,1944-04-04,78,Campania,Avellino,P0030292,Cos0004214,,Cos0004214,Cosa Nostra
13568,P00845918,Cristian,Guerra,M,1986-12-25,35,Calabria,Reggio Calabria,,Cos0004214,,Cos0004214,Cosa Nostra
13569,P00550197,Rocco,D'angelo,M,2002-02-12,20,Campania,Benevento,,Cos0001454,,Cos0001454,Cosa Nostra
13570,P00550304,Agnese,D'angelo,F,2005-08-31,16,Campania,Naples,,Sac0000103,,Sac0000103,Sacra Corona Unita
13571,P00689844,Ernesto,Pellegrini,M,1948-09-06,73,Calabria,Cosenza,P0190963,Sac0000103,,Sac0000103,Sacra Corona Unita
13572,P00550312,Asia,D'angelo,F,1931-01-06,91,Campania,Salerno,P0019746,Sac0001233,,Sac0001233,Sacra Corona Unita
13573,P00550314,Caterina,D'angelo,F,1964-02-15,58,Campania,Benevento,,Sac0001418,,Sac0001418,Sacra Corona Unita
13574,P00550398,Lucia,D'angelo,F,1987-03-15,35,Campania,Naples,,Ndr0004980,,Ndr0004980,'Ndrangheta
13575,P00644750,Benedetta,Grasso,F,1977-02-09,45,Calabria,Crotone,P0014279,Ndr0004980,,Ndr0004980,'Ndrangheta
13576,P00550400,Stefania,D'angelo,F,1977-10-12,44,Campania,Salerno,,Ndr0000487,,Ndr0000487,'Ndrangheta
13577,P00550428,Alessandro,D'angelo,M,1930-05-07,91,Campania,Salerno,P0141219,Cos0003293,,Cos0003293,Cosa Nostra
13578,P00550696,Mauro,D'angelo,M,1938-05-01,83,Campania,Naples,P0087608,Cos0000868,,Cos0000868,Cosa Nostra
13579,P00753172,Matilde,Amato,F,1932-01-27,90,Calabria,Reggio Calabria,P0000159,Cos0000868,,Cos0000868,Cosa Nostra
13580,P00550738,Tiziano,D'angelo,M,1993-12-08,28,Campania,Caserta,,Ndr0004353,,Ndr0004353,'Ndrangheta
13581,P00951698,Salvo,Milani,M,1962-09-13,59,Campania,Naples,P0086845,Ndr0004353,,Ndr0004353,'Ndrangheta
13582,P00550835,Alessio,D'angelo,M,1979-01-02,43,Campania,Salerno,,Ndr0005948,,Ndr0005948,'Ndrangheta
13583,P00623136,Sabina,Fabbri,F,1975-02-11,47,Sicily,Ragusa,,Ndr0005948,,Ndr0005948,'Ndrangheta
13584,P00646655,Maurizio,Grasso,M,1955-12-31,66,Campania,Salerno,P0106492,Ndr0005948,,Ndr0005948,'Ndrangheta
13585,P00550962,Lucia,D'angelo,F,2005-05-04,16,Campania,Caserta,,Cam0004582,,Cam0004582,Camorra
13586,P00551017,Bruno,D'angelo,M,1980-10-01,41,Campania,Avellino,,Cos0003710,,Cos0003710,Cosa Nostra
13587,P00551210,Antonia,D'angelo,F,1955-11-19,66,Campania,Avellino,P0191960,Ndr0000578,,Ndr0000578,'Ndrangheta
13588,P00819770,Adele,Benedetti,F,1963-03-27,59,Sicily,Trapani,P0011241,Ndr0000578,,Ndr0000578,'Ndrangheta
13589,P00551262,Raffaele,D'angelo,M,1965-06-03,56,Campania,Caserta,,Cam0003977,,Cam0003977,Camorra
13590,P00551272,Claudia,D'angelo,F,1986-11-09,35,Campania,Caserta,,Cam0000465,,Cam0000465,Camorra
13591,P00551470,Raffaello,D'angelo,M,1953-11-18,68,Campania,Salerno,,Cos0002183,,Cos0002183,Cosa Nostra
13592,P00551489,Agnese,D'angelo,F,1997-02-16,25,Campania,Salerno,,Cam0001097,,Cam0001097,Camorra
13593,P00551683,Saverio,D'angelo,M,1934-03-21,88,Campania,Benevento,P0247698,Cos0002664,,Cos0002664,Cosa Nostra
13594,P00551736,Costanza,D'angelo,F,1979-07-05,42,Campania,Avellino,P0154396,Ndr0003515,,Ndr0003515,'Ndrangheta
13595,P00592192,Ginevra,Conte,F,1939-09-28,82,Puglia,Bari,P0107457,Ndr0003515,,Ndr0003515,'Ndrangheta
13596,P00664436,Stefania,Messina,F,1948-05-14,73,Campania,Naples,P0212794,Ndr0003515,,Ndr0003515,'Ndrangheta
13597,P00551772,Augusto,D'angelo,M,1978-12-09,43,Campania,Caserta,,Sac0000083,,Sac0000083,Sacra Corona Unita
13598,P00837467,Ferdinando,Montanari,M,1952-12-09,69,Calabria,Catanzaro,P0191913,Sac0000083,Cam0005131,Sac0000083,Sacra Corona Unita
13599,P00551783,Salvatore,D'angelo,M,1986-07-03,35,Campania,Benevento,,Cos0004773,,Cos0004773,Cosa Nostra
13600,P00848373,Rossana,Guerra,F,1930-09-07,91,Puglia,Bari,P0131354,Cos0004773,,Cos0004773,Cosa Nostra
13601,P00551911,Angelo,D'angelo,M,1998-11-02,23,Campania,Avellino,,Cos0001338,,Cos0001338,Cosa Nostra
13602,P00617279,Rossana,Fabbri,F,1972-07-31,49,Campania,Avellino,P0116019,Cos0001338,,Cos0001338,Cosa Nostra
13603,P00551918,Raul,D'angelo,M,1947-11-13,74,Campania,Naples,P0167555,Cam0001746,,Cam0001746,Camorra
13604,P00583534,Gabriella,Villa,F,1989-04-17,32,Sicily,Ragusa,,Cam0001746,,Cam0001746,Camorra
13605,P00551946,Ilaria,D'angelo,F,1933-04-03,89,Campania,Naples,,Cam0003115,,Cam0003115,Camorra
13606,P00642233,Sabina,Marini,F,1967-09-16,54,Sicily,Palermo,P0159089,Cam0003115,,Cam0003115,Camorra
13607,P00552229,Valentino,D'angelo,M,1946-07-14,75,Puglia,Foggia,P0019581,Cos0004311,,Cos0004311,Cosa Nostra
13608,P00552240,Gabriella,D'angelo,F,1955-04-14,66,Puglia,Andria,P0022170,Cos0000420,,Cos0000420,Cosa Nostra
13609,P00552246,Fabiana,D'angelo,F,1999-05-16,22,Puglia,Foggia,,Sac0000026,,Sac0000026,Sacra Corona Unita
13610,P00552282,Angelo,D'angelo,M,1957-11-30,64,Puglia,Andria,P0086786,Sac0000320,,Sac0000320,Sacra Corona Unita
13611,P00552382,Vito,D'angelo,M,1969-09-11,52,Puglia,Foggia,,Cos0001888,,Cos0001888,Cosa Nostra
13612,P00552416,Lorenza,D'angelo,F,1977-01-14,45,Puglia,Taranto,,Cos0003825,,Cos0003825,Cosa Nostra
13613,P00757122,Neri,Amato,M,1941-07-21,80,Puglia,Lecce,,Cos0003825,,Cos0003825,Cosa Nostra
13614,P00552577,Greta,D'angelo,F,1967-05-19,54,Puglia,Lecce,P0110323,Cam0002216,,Cam0002216,Camorra
13615,P00740794,Emilio,Monti,M,1976-02-20,46,Sicily,Marsala,,Cam0002216,,Cam0002216,Camorra
